lang,n_scoreable,n_self_won,tau,excluded,cause
kno_Latn,2000,2000,29.124719279607135,False,
knx_Latn,351,343,9.921295788955689,False,
kny_Latn,2000,1986,19.63549404366811,False,
kog_Latn,2000,1998,27.474213494046534,False,
koi_Cyrl,2000,1709,0.7933807373046875,False,
kpj_Latn,2000,1998,18.396484733390807,False,
kpq_Latn,2000,1995,51.27057048950196,False,
kpz_Latn,2000,1999,24.841546347427368,False,
kqa_Latn,889,888,70.2285523838891,False,
kqe_Latn,2000,1994,2.087784999593099,False,
kqf_Latn,2000,1996,23.780733873367307,False,
kql_Latn,1133,1133,71.23788357289632,False,
kqo_Latn,2000,2000,104.1458807665507,False,
kqp_Latn,2000,1999,3.1688185211181485,False,
kqs_Latn,2000,1997,28.313626213582356,False,
kqw_Latn,2000,1999,23.703292846679688,False,
kqy_Ethi,2000,1937,1.5888658989800348,False,
krj_Latn,2000,1989,1.0779089143541105,False,
krl_Latn,2000,1873,6.330267758178711,False,
kru_Deva,2000,1999,0.7388518066406237,False,
krx_Latn,970,967,28.610934982299806,False,
ksb_Latn,2000,1991,7.448213378058539,False,
ksc_Latn,2000,1998,18.073350849405923,False,
ksf_Latn,2000,1972,39.05837214279175,False,
ksh_Latn,2000,1963,3.2468598861694336,False,
ksj_Latn,2000,2000,61.32327448832194,False,
ksp_Latn,2000,1998,28.90821545410156,False,
ktb_Ethi,2000,1933,0.6734931681315104,False,
ktj_Latn,2000,1979,0.6314176106770859,False,
ktm_Latn,2000,1996,27.23644428253174,False,
ktz_Latn,357,357,52.47289786376953,False,
kub_Latn,2000,1989,2.683615907033272,False,
kuj_Latn,2000,1997,30.36475891418457,False,
kum_Cyrl,2000,1973,2.8385234255472818,False,
kus_Latn,2000,1999,16.613086340332035,False,
kvg_Latn,2000,1998,104.9248439564175,False,
kvj_Latn,2000,2000,44.70086608085632,False,
kvn_Latn,2000,2000,24.234291926617104,False,
kwd_Latn,2000,1999,10.209881662368762,False,
kwi_Latn,2000,1998,16.007317217085106,False,
kxc_Ethi,2000,1934,1.0825708618164063,False,
kxm_Thai,2000,1999,40.25710868225098,False,
kxw_Latn,2000,2000,101.39639391072592,False,
kyf_Latn,2000,2000,2.5605084688398545,False,
kyu_Kali,2000,2000,455.01452716064455,False,
kyu_Latn,2000,1990,183.10261848831175,False,
kyu_Mymr,2000,2000,150.42393813985188,False,
kyz_Latn,2000,2000,26.32117248704698,False,
kzf_Latn,2000,1998,9.956186703152126,False,
kzj_Latn,2000,1948,2.31894268023173,False,
kzn_Latn,2000,1393,1.32396723429362,False,
lac_Latn,2000,2000,14.770310616641565,False,
lad_Hebr,171,79,-inf,True,low_calibration
lad_Latn,2000,1916,2.925541688601176,False,
lai_Latn,2000,1994,9.207195357788933,False,
lap_Latn,2000,2000,46.31175215981801,False,
las_Latn,2000,2000,27.29751707763672,False,
law_Latn,2000,2000,65.63334391276042,False,
lbb_Latn,1700,1697,31.916404825846353,False,
lbe_Cyrl,182,129,-inf,True,low_calibration
lbj_Tibt,2000,1998,94.1941181081136,False,
lbk_Latn,2000,1993,4.029296468098959,False,
lcp_Thai,2000,2000,49.23091520131429,False,
ldn_Latn,106,78,-inf,True,low_calibration
lea_Latn,2000,1913,3.0268589148627387,False,
led_Latn,2000,2000,34.19917146877712,False,
lee_Latn,2000,2000,9.223772860675387,False,
lef_Latn,2000,1998,31.57060481652154,False,
lem_Latn,2000,2000,10.478365602069431,False,
lew_Latn,2000,1991,8.680214385986329,False,
lez_Cyrl,337,227,1.3789296216328941,False,
lfn_Cyrl,2000,1994,6.048854246934255,False,
lfn_Latn,2000,1982,2.457295402526855,False,
lgg_Latn,2000,1858,7.115433215332031,False,
lgl_Latn,2000,2000,27.36893281809489,False,
lgm_Latn,2000,1994,5.563348978000217,False,
lhi_Latn,2000,2000,105.08822147009107,False,
lia_Latn,2000,1996,23.08460743967692,False,
lif_Limb,2000,2000,232.69432711283366,False,
lip_Latn,2000,2000,4.292666455586754,False,
lis_Lisu,2000,2000,273.79554717102053,False,
liv_Latn,625,623,17.558238569895426,False,
ljp_Latn,2000,1994,16.01916727294922,False,
lki_Arab,211,50,-inf,True,low_calibration
lld_Latn,814,794,7.71026464920044,False,
llg_Latn,2000,1988,2.8309120301140673,False,
lln_Latn,2000,1979,25.188076427883573,False,
lmk_Latn,2000,1996,3.7120338656107554,False,
lmp_Latn,2000,2000,58.73246414356232,False,
lob_Latn,2000,2000,13.647702188216316,False,
loe_Latn,2000,1991,27.01625174416436,False,
log_Latn,2000,2000,56.1584601278517,False,
lok_Latn,2000,1998,29.135111805555557,False,
lol_Latn,2000,1992,7.344564322577582,False,
lom_Latn,2000,2000,22.87526504745483,False,
loq_Latn,2000,1997,33.313953658209904,False,
lrc_Arab,168,42,-inf,True,low_calibration
lsi_Latn,2000,1999,42.931718635559086,False,
lsm_Latn,2000,1985,9.193942580837673,False,
ltg_Latn,2000,1956,1.2982857084274293,False,
luc_Latn,2000,1996,35.50740748087565,False,
lud_Latn,554,542,11.275455632781982,False,
lwg_Latn,1392,1352,3.7763354451497397,False,
lwo_Latn,2000,2000,19.472784741083778,False,
lww_Latn,2000,2000,29.998683902359062,False,
maf_Latn,2000,2000,34.160904761420355,False,
mag_Deva,2000,1621,0.48805940246582025,False,
maj_Latn,2000,2000,9.477377470758235,False,
mal_Latn,2000,1920,2.610741796535916,False,
maq_Latn,2000,2000,34.64033434734344,False,
mar_Latn,2000,1863,2.790754052734375,False,
maw_Latn,2000,1998,3.2775752502229474,False,
max_Latn,333,157,-inf,True,low_calibration
maz_Latn,2000,2000,24.4974031510247,False,
mbd_Latn,2000,1992,11.438278808381822,False,
mbf_Latn,2000,2000,27.871717625257705,False,
mbi_Latn,2000,1998,16.220861380852597,False,
mbj_Latn,2000,1998,26.764409258270273,False,
mbl_Latn,2000,2000,24.976302761840827,False,
mbt_Latn,2000,1994,2.6619619581434337,False,
mcb_Latn,2000,1998,5.109683958011203,False,
