lang,N,row_treatment,gate_on,rule_clause,floor_unmod,floor_assigned,seen_rescale,target_lang,floor_gap_shift
ktu_Latn,21343,unmod,False,head_unmod,-17.172462,,0.0,kng_Latn,0.0
ktz_Latn,357,floor21,True,else_floor21_gate,-14.29678,-21.0,0.0,hoc_Latn,0.0
kua_Latn,100000,unmod,False,head_unmod,-18.558367,,0.0,,
kub_Latn,17771,floor21,True,else_floor21_gate,-17.697582,-21.0,0.0,urd_Latn,-2.5813029999999983
kud_Latn,31123,unmod,False,head_unmod,-18.004448,,0.0,kij_Latn,0.0
kue_Latn,24594,unmod,False,head_unmod,-17.838224,,0.0,kck_Latn,0.0
kuj_Latn,11061,floor21,True,else_floor21_gate,-17.048641,-21.0,0.0,nyo_Latn,0.0
kum_Cyrl,13281,floor21,True,else_floor21_gate,-17.1945,-21.0,0.0,krc_Cyrl,-3.2840249999999997
kup_Latn,23283,unmod,False,head_unmod,-18.145258,,0.0,bre_Latn,0.0
kus_Latn,13488,floor21,True,else_floor21_gate,-16.99539,-21.0,0.0,hag_Latn,0.0
kvg_Latn,11146,floor21,True,else_floor21_gate,-17.366924,-21.0,0.0,crh_Latn,0.0
kvj_Latn,11057,floor21,True,else_floor21_gate,-17.008413,-21.0,0.0,bcw_Latn,0.0
kvn_Latn,17773,floor21,True,else_floor21_gate,-17.73497,-21.0,0.0,cuk_Latn,-2.6377719999999982
kwd_Latn,17670,floor21,True,else_floor21_gate,-17.638094,-21.0,0.0,kwf_Latn,-3.315670000000001
kwf_Latn,18620,unmod,False,head_unmod,-17.68433,,0.0,mak_Latn,0.0
kwi_Latn,17740,floor21,True,else_floor21_gate,-17.546114,-21.0,0.0,rnd_Latn,-3.9132399999999983
kwj_Latn,24528,unmod,False,head_unmod,-17.958031,,0.0,swh_Latn,0.0
kwn_Latn,100000,unmod,False,head_unmod,-18.501776,,0.0,,
kwy_Latn,100000,unmod,False,head_unmod,-18.469271,,0.0,,
kxc_Ethi,13467,floor21,True,else_floor21_gate,-17.433395,-21.0,0.0,amh_Ethi,-1.6394079999999995
kxm_Thai,13492,floor21,True,else_floor21_gate,-17.440647,-21.0,0.0,tha_Thai,-1.4429470000000002
kxw_Latn,11040,floor21,True,else_floor21_gate,-17.194036,-21.0,0.0,bam_Latn,-3.71903
kyc_Latn,27920,unmod,False,head_unmod,-17.954729,,0.0,swh_Latn,0.0
kyf_Latn,17627,floor21,True,else_floor21_gate,-17.615856,-21.0,0.0,ktj_Latn,0.0
kyg_Latn,27081,unmod,False,head_unmod,-18.172243,,0.0,kbq_Latn,0.0
kyq_Latn,24514,unmod,False,head_unmod,-18.010469,,0.0,fuv_Latn,0.0
kyu_Kali,4280,floor21,True,else_floor21_gate,-16.74177,-21.0,0.0,,
kyu_Latn,4306,floor21,True,else_floor21_gate,-16.583624,-21.0,0.0,frp_Latn,0.0
kyu_Mymr,13476,floor21,True,else_floor21_gate,-17.792656,-21.0,0.0,ksw_Mymr,-1.840885
kyz_Latn,16966,floor21,True,else_floor21_gate,-17.993538,-21.0,0.0,pah_Latn,0.0
kze_Latn,24039,unmod,False,head_unmod,-18.044432,,0.0,usa_Latn,0.0
kzf_Latn,12488,floor21,True,else_floor21_gate,-17.129377,-21.0,0.0,lew_Latn,0.0
kzj_Latn,4996,floor21,True,else_floor21_gate,-15.224924,-21.0,0.0,dtp_Latn,-2.359508999999999
kzn_Latn,2125,floor21,True,else_floor21_gate,-14.900265,-21.0,0.0,llb_Latn,-3.8483920000000005
lac_Latn,17753,floor21,True,else_floor21_gate,-17.898335,-21.0,0.0,mop_Latn,-3.237950999999999
lad_Hebr,171,floor21,True,else_floor21_gate,-13.402001,-21.0,0.0,ydd_Hebr,-2.7283040000000014
lad_Latn,10070,floor21,True,else_floor21_gate,-16.625565,-21.0,0.0,spa_Latn,-2.025041999999999
lai_Latn,11021,floor21,True,else_floor21_gate,-16.936985,-21.0,0.0,nyy_Latn,-2.3621830000000017
laj_Latn,22156,unmod,False,head_unmod,-17.453024,,0.0,ach_Latn,0.0
lam_Latn,43564,unmod,False,head_unmod,-18.015272,,0.0,bem_Latn,0.0
lao_Laoo,33981,unmod,False,head_unmod,-18.630404,,0.0,,
lap_Latn,4299,floor21,True,else_floor21_gate,-15.921592,-21.0,0.0,frp_Latn,0.0
las_Latn,6746,floor21,True,else_floor21_gate,-16.543777,-21.0,0.0,lam_Latn,-2.9847280000000005
lat_Latn,100000,unmod,False,head_unmod,-18.862997,,0.0,,
law_Latn,6540,floor21,True,else_floor21_gate,-16.988705,-21.0,0.0,loe_Latn,0.0
lbb_Latn,1700,floor21,True,else_floor21_gate,-15.102415,-21.0,0.0,kqw_Latn,0.0
lbe_Cyrl,182,floor21,True,else_floor21_gate,-13.515779,-21.0,0.0,lez_Cyrl,0.0
lbj_Tibt,10380,floor21,True,else_floor21_gate,-17.396332,-21.0,0.0,dzo_Tibt,0.0
lbk_Latn,17600,floor21,True,else_floor21_gate,-17.445498,-21.0,0.0,ebk_Latn,0.0
lcm_Latn,27324,unmod,False,head_unmod,-17.846153,,0.0,bjn_Latn,0.0
lcp_Thai,4281,floor21,True,else_floor21_gate,-16.42593,-21.0,0.0,tha_Thai,-1.4429470000000002
ldi_Latn,51424,unmod,False,head_unmod,-17.910028,,0.0,yom_Latn,0.0
ldn_Latn,106,floor21,True,else_floor21_gate,-13.215727,-21.0,0.0,bor_Latn,0.0
lea_Latn,3217,floor21,True,else_floor21_gate,-15.082244,-21.0,0.0,lgm_Latn,0.0
led_Latn,3688,floor21,True,else_floor21_gate,-15.297909,-21.0,0.0,ben_Latn,0.0
lee_Latn,17731,floor21,True,else_floor21_gate,-17.681461,-21.0,0.0,mcp_Latn,-3.1954920000000016
lef_Latn,13442,floor21,True,else_floor21_gate,-17.265734,-21.0,0.0,bov_Latn,0.0
leh_Latn,55845,unmod,False,head_unmod,-18.365292,,0.0,toi_Latn,0.0
lem_Latn,17770,floor21,True,else_floor21_gate,-17.906685,-21.0,0.0,anv_Latn,0.0
leu_Latn,35286,unmod,False,head_unmod,-18.206123,,0.0,fur_Latn,0.0
lew_Latn,13383,floor21,True,else_floor21_gate,-17.184685,-21.0,0.0,mak_Latn,-2.5944770000000013
lex_Latn,19181,unmod,False,head_unmod,-17.915062,,0.0,mak_Latn,0.0
lez_Cyrl,337,floor21,True,else_floor21_gate,-13.777726,-21.0,0.0,sgh_Cyrl,0.0
lfn_Cyrl,5655,floor21,True,else_floor21_gate,-15.458644,-21.0,0.0,srp_Cyrl,-1.7337319999999998
lfn_Latn,12192,floor21,True,else_floor21_gate,-15.849339,-21.0,0.0,ina_Latn,-3.0031430000000015
lgg_Latn,9264,floor21,True,else_floor21_gate,-16.633018,-21.0,0.0,mhi_Latn,0.0
lgl_Latn,10951,floor21,True,else_floor21_gate,-17.07692,-21.0,0.0,kwf_Latn,-3.315670000000001
lgm_Latn,11059,floor21,True,else_floor21_gate,-16.728264,-21.0,0.0,ldi_Latn,-3.0899719999999995
lhi_Latn,10945,floor21,True,else_floor21_gate,-17.243095,-21.0,0.0,jbo_Latn,0.0
lhu_Latn,72409,unmod,False,head_unmod,-18.715643,,0.0,ahk_Latn,0.0
lia_Latn,13468,floor21,True,else_floor21_gate,-17.301336,-21.0,0.0,men_Latn,0.0
lid_Latn,27185,unmod,False,head_unmod,-18.014753,,0.0,bjn_Latn,0.0
lif_Deva,24326,unmod,False,head_unmod,-18.223732,,0.0,san_Deva,0.0
lif_Limb,10950,floor21,True,else_floor21_gate,-17.493826,-21.0,0.0,,
lij_Latn,35338,unmod,False,head_unmod,-18.26704,,0.0,lmo_Latn,0.0
lim_Latn,100000,unmod,False,head_unmod,-19.006338,,0.0,,
lin_Latn,100000,unmod,False,head_unmod,-18.615196,,0.0,,
lip_Latn,17701,floor21,True,else_floor21_gate,-17.581429,-21.0,0.0,snw_Latn,0.0
lis_Lisu,6732,floor21,True,else_floor21_gate,-16.781765,-21.0,0.0,,
lit_Latn,100000,unmod,False,head_unmod,-19.388399,,0.0,,
liv_Latn,625,floor21,True,else_floor21_gate,-14.525047,-21.0,0.0,prg_Latn,0.0
ljp_Latn,13436,floor21,True,else_floor21_gate,-17.105091,-21.0,0.0,ind_Latn,-2.069883000000001
lki_Arab,211,floor21,True,else_floor21_gate,-13.648528,-21.0,0.0,ota_Arab,0.0
llb_Latn,25228,unmod,False,head_unmod,-17.151608,,0.0,mny_Latn,0.0
lld_Latn,814,floor21,True,else_floor21_gate,-14.12952,-21.0,0.0,prg_Latn,0.0
llg_Latn,14230,floor21,True,else_floor21_gate,-17.429274,-21.0,0.0,txq_Latn,-3.2486989999999984
lln_Latn,8245,floor21,True,else_floor21_gate,-16.797668,-21.0,0.0,kia_Latn,-2.7162630000000014
lmk_Latn,17821,floor21,True,else_floor21_gate,-17.550035,-21.0,0.0,bjn_Latn,-3.302102999999999
lmo_Latn,58536,unmod,False,head_unmod,-18.601789,,0.0,vec_Latn,0.0
lmp_Latn,11043,floor21,True,else_floor21_gate,-17.18854,-21.0,0.0,jbo_Latn,0.0
lnd_Latn,25726,unmod,False,head_unmod,-17.697304,,0.0,bjn_Latn,0.0
lob_Latn,13529,floor21,True,else_floor21_gate,-17.185511,-21.0,0.0,biv_Latn,0.0
loe_Latn,6830,floor21,True,else_floor21_gate,-16.600998,-21.0,0.0,blz_Latn,0.0
log_Latn,11018,floor21,True,else_floor21_gate,-17.372412,-21.0,0.0,niy_Latn,0.0
lok_Latn,6752,floor21,True,else_floor21_gate,-16.624254,-21.0,0.0,men_Latn,0.0
lol_Latn,11060,floor21,True,else_floor21_gate,-16.810507,-21.0,0.0,nxd_Latn,0.0
lom_Latn,11043,floor21,True,else_floor21_gate,-17.116417,-21.0,0.0,tod_Latn,-3.3620240000000017
loq_Latn,7481,floor21,True,else_floor21_gate,-16.492014,-21.0,0.0,lin_Latn,-2.384803999999999
loz_Latn,100000,unmod,False,head_unmod,-18.534184,,0.0,,
lrc_Arab,168,floor21,True,else_floor21_gate,-13.579986,-21.0,0.0,lki_Arab,0.0
lsi_Latn,10998,floor21,True,else_floor21_gate,-17.439077,-21.0,0.0,mhx_Latn,0.0
lsm_Latn,13528,floor21,True,else_floor21_gate,-17.206184,-21.0,0.0,xog_Latn,-3.1188129999999994
ltg_Latn,14559,floor21,True,else_floor21_gate,-17.219849,-21.0,0.0,lvs_Latn,-1.6089020000000005
ltz_Latn,100000,unmod,False,head_unmod,-19.057537,,0.0,,
lua_Latn,100000,unmod,False,head_unmod,-18.574352,,0.0,,
lub_Latn,100000,unmod,False,head_unmod,-18.499189,,0.0,,
luc_Latn,7040,floor21,True,else_floor21_gate,-16.786633,-21.0,0.0,avu_Latn,0.0
lud_Latn,554,floor21,True,else_floor21_gate,-14.066299,-21.0,0.0,arr_Latn,0.0
lue_Latn,100000,unmod,False,head_unmod,-18.490894,,0.0,,
lug_Latn,100000,unmod,False,head_unmod,-18.870577,,0.0,,
lun_Latn,100000,unmod,False,head_unmod,-18.551331,,0.0,,
luo_Latn,100000,unmod,False,head_unmod,-18.649616,,0.0,,
lus_Latn,100000,unmod,False,head_unmod,-18.695724,,0.0,,
lvs_Latn,100000,unmod,False,head_unmod,-19.391098,,0.0,,
lwg_Latn,1392,floor21,True,else_floor21_gate,-14.413005,-21.0,0.0,kzn_Latn,0.0
lwo_Latn,17490,floor21,True,else_floor21_gate,-17.685194,-21.0,0.0,fuv_Latn,-3.190923999999999
lww_Latn,17549,floor21,True,else_floor21_gate,-17.887829,-21.0,0.0,rmy_Latn,-2.5056399999999996
lzh_Hani,97818,unmod,False,head_unmod,-18.551535,,0.0,cmn_Hani,0.0
maa_Latn,38068,unmod,False,head_unmod,-18.571672,,0.0,mau_Latn,0.0
mad_Latn,44560,unmod,False,head_unmod,-18.752048,,0.0,sun_Latn,0.0
maf_Latn,11056,floor21,True,else_floor21_gate,-16.864578,-21.0,0.0,jav_Latn,-1.835878000000001
mag_Deva,12847,floor21,True,else_floor21_gate,-17.250633,-21.0,0.0,bho_Deva,-2.3372610000000016
mah_Latn,100000,unmod,False,head_unmod,-18.80315,,0.0,,
mai_Deva,43579,unmod,False,head_unmod,-18.586281,,0.0,bho_Deva,0.0
maj_Latn,17827,floor21,True,else_floor21_gate,-17.590452,-21.0,0.0,vmy_Latn,0.0
mak_Latn,26049,unmod,False,head_unmod,-18.405523,,0.0,bjn_Latn,0.0
mal_Latn,10693,floor21,True,else_floor21_gate,-16.87159,-21.0,0.0,san_Latn,-2.6011050000000004
mal_Mlym,100000,unmod,False,head_unmod,-19.578014,,0.0,,
mam_Latn,100000,unmod,False,head_unmod,-19.059172,,0.0,,
maq_Latn,17793,floor21,True,else_floor21_gate,-17.690588,-21.0,0.0,vmy_Latn,0.0
mar_Deva,100000,unmod,False,head_unmod,-18.931805,,0.0,,
mar_Latn,3924,floor21,True,else_floor21_gate,-15.545822,-21.0,0.0,pan_Latn,0.0
mas_Latn,31948,unmod,False,head_unmod,-17.973068,,0.0,teo_Latn,0.0
mau_Latn,100000,unmod,False,head_unmod,-18.810329,,0.0,,
mav_Latn,23723,unmod,False,head_unmod,-18.332582,,0.0,por_Latn,0.0
maw_Latn,17707,floor21,True,else_floor21_gate,-17.550529,-21.0,0.0,bam_Latn,-3.71903
max_Latn,333,floor21,True,else_floor21_gate,-13.381597,-21.0,0.0,hoc_Latn,0.0
maz_Latn,17588,floor21,True,else_floor21_gate,-17.773745,-21.0,0.0,ote_Latn,-2.6183510000000005
mbb_Latn,55597,unmod,False,head_unmod,-18.745111,,0.0,zsm_Latn,0.0
mbc_Latn,25471,unmod,False,head_unmod,-18.144152,,0.0,diq_Latn,0.0
mbd_Latn,10885,floor21,True,else_floor21_gate,-17.134562,-21.0,0.0,msm_Latn,0.0
mbf_Latn,6748,floor21,True,else_floor21_gate,-16.360407,-21.0,0.0,ind_Latn,-2.069883000000001
mbh_Latn,24424,unmod,False,head_unmod,-17.927088,,0.0,lcm_Latn,0.0
mbi_Latn,11002,floor21,True,else_floor21_gate,-17.228642,-21.0,0.0,mbb_Latn,-2.2548889999999986
mbj_Latn,17676,floor21,True,else_floor21_gate,-17.755438,-21.0,0.0,bar_Latn,-1.853117000000001
mbl_Latn,17712,floor21,True,else_floor21_gate,-17.644623,-21.0,0.0,gom_Latn,-2.42296
mbs_Latn,18964,unmod,False,head_unmod,-17.561293,,0.0,mbb_Latn,0.0
mbt_Latn,17750,floor21,True,else_floor21_gate,-17.465591,-21.0,0.0,mbb_Latn,-2.2548889999999986
mca_Latn,24591,unmod,False,head_unmod,-18.159822,,0.0,mam_Latn,0.0
mcb_Latn,17596,floor21,True,else_floor21_gate,-17.719109,-21.0,0.0,cpu_Latn,0.0
mcd_Latn,26561,unmod,False,head_unmod,-18.125811,,0.0,shp_Latn,0.0
mcf_Latn,17567,floor21,True,else_floor21_gate,-17.789639,-21.0,0.0,arg_Latn,-3.4299409999999995
mck_Latn,100000,unmod,False,head_unmod,-18.669468,,0.0,,
mcn_Latn,30781,unmod,False,head_unmod,-17.898783,,0.0,giz_Latn,0.0
mco_Latn,100000,unmod,False,head_unmod,-18.90204,,0.0,,
mcp_Latn,22044,unmod,False,head_unmod,-17.804508,,0.0,kpe_Latn,0.0
mcq_Latn,31265,unmod,False,head_unmod,-18.078024,,0.0,sna_Latn,0.0
mcu_Latn,13492,floor21,True,else_floor21_gate,-17.438303,-21.0,0.0,vut_Latn,0.0
mda_Latn,17774,floor21,True,else_floor21_gate,-17.756895,-21.0,0.0,bam_Latn,-3.71903
mdf_Cyrl,16365,floor21,True,else_floor21_gate,-17.26664,-21.0,0.0,myv_Cyrl,-2.61055
mdy_Ethi,67085,unmod,False,head_unmod,-19.085844,,0.0,tir_Ethi,0.0
med_Latn,23245,unmod,False,head_unmod,-18.026495,,0.0,nii_Latn,0.0
mee_Latn,24514,unmod,False,head_unmod,-17.977219,,0.0,mak_Latn,0.0
mej_Latn,13341,floor21,True,else_floor21_gate,-17.478598,-21.0,0.0,bjn_Latn,-3.302102999999999
mek_Latn,24096,unmod,False,head_unmod,-18.021427,,0.0,smo_Latn,0.0
men_Latn,16422,floor21,True,else_floor21_gate,-17.275936,-21.0,0.0,ada_Latn,-2.4083520000000007
meq_Latn,17804,floor21,True,else_floor21_gate,-17.660189,-21.0,0.0,xed_Latn,0.0
mer_Latn,3326,floor21,True,else_floor21_gate,-15.326262,-21.0,0.0,kik_Latn,-2.1328449999999997
met_Latn,6728,floor21,True,else_floor21_gate,-16.4543,-21.0,0.0,bjn_Latn,-3.302102999999999
meu_Latn,100000,unmod,False,head_unmod,-18.801832,,0.0,,
mev_Latn,277,floor21,True,else_floor21_gate,-13.539826,-21.0,0.0,max_Latn,0.0
mfe_Latn,100000,unmod,False,head_unmod,-18.566271,,0.0,,
mfg_Latn,1598,floor21,True,else_floor21_gate,-15.054447,-21.0,0.0,knk_Latn,0.0
mfh_Latn,13516,floor21,True,else_floor21_gate,-17.353111,-21.0,0.0,mfk_Latn,0.0
mfi_Latn,17796,floor21,True,else_floor21_gate,-17.705095,-21.0,0.0,hau_Latn,-1.9948119999999996
mfk_Latn,17787,floor21,True,else_floor21_gate,-17.495909,-21.0,0.0,meq_Latn,0.0
mfq_Latn,21554,unmod,False,head_unmod,-17.709753,,0.0,gux_Latn,0.0
mfy_Latn,19912,unmod,False,head_unmod,-17.634237,,0.0,tar_Latn,0.0
mfz_Latn,13402,floor21,True,else_floor21_gate,-17.373068,-21.0,0.0,bam_Latn,-3.71903
mgc_Latn,5026,floor21,True,else_floor21_gate,-16.099304,-21.0,0.0,bex_Latn,-3.2223380000000006
mgh_Latn,78930,unmod,False,head_unmod,-18.524113,,0.0,vmw_Latn,0.0
mgm_Latn,179,floor21,True,else_floor21_gate,-13.467534,-21.0,0.0,tzl_Latn,0.0
mgo_Latn,11133,floor21,True,else_floor21_gate,-17.176252,-21.0,0.0,bfd_Latn,0.0
mgr_Latn,100000,unmod,False,head_unmod,-18.633526,,0.0,,
mhi_Latn,13542,floor21,True,else_floor21_gate,-17.029619,-21.0,0.0,hay_Latn,0.0
mhl_Latn,17037,floor21,True,else_floor21_gate,-17.542984,-21.0,0.0,mas_Latn,-3.0269319999999986
mhr_Cyrl,100000,unmod,False,head_unmod,-18.763117,,0.0,,
mhw_Latn,524,floor21,True,else_floor21_gate,-13.820023,-21.0,0.0,arr_Latn,0.0
mhx_Latn,17532,floor21,True,else_floor21_gate,-17.826286,-21.0,0.0,hau_Latn,-1.9948119999999996
mhy_Latn,13427,floor21,True,else_floor21_gate,-17.096712,-21.0,0.0,bjn_Latn,-3.302102999999999
mib_Latn,24577,unmod,False,head_unmod,-17.908701,,0.0,mwl_Latn,0.0
mic_Latn,17716,floor21,True,else_floor21_gate,-17.800358,-21.0,0.0,vls_Latn,-3.370118999999999
mie_Latn,17822,floor21,True,else_floor21_gate,-17.59918,-21.0,0.0,mib_Latn,-3.0912989999999994
mif_Latn,17711,floor21,True,else_floor21_gate,-17.660349,-21.0,0.0,mfk_Latn,0.0
mig_Latn,17825,floor21,True,else_floor21_gate,-17.508783,-21.0,0.0,mxb_Latn,0.0
mih_Latn,17758,floor21,True,else_floor21_gate,-17.452757,-21.0,0.0,mza_Latn,0.0
mil_Latn,17720,floor21,True,else_floor21_gate,-17.944279,-21.0,0.0,mib_Latn,-3.0912989999999994
mim_Latn,6759,floor21,True,else_floor21_gate,-16.901297,-21.0,0.0,mxb_Latn,0.0
min_Arab,847,floor21,True,else_floor21_gate,-14.832381,-21.0,0.0,bjn_Arab,0.0
min_Latn,100000,unmod,False,head_unmod,-19.061642,,0.0,,
mio_Latn,17742,floor21,True,else_floor21_gate,-17.466797,-21.0,0.0,mih_Latn,0.0
mip_Latn,6764,floor21,True,else_floor21_gate,-16.367056,-21.0,0.0,xtd_Latn,0.0
miq_Latn,86132,unmod,False,head_unmod,-18.759514,,0.0,jav_Latn,0.0
mir_Latn,16801,floor21,True,else_floor21_gate,-17.908131,-21.0,0.0,mxp_Latn,0.0
mit_Latn,17430,floor21,True,else_floor21_gate,-17.770412,-21.0,0.0,mil_Latn,0.0
miy_Latn,17828,floor21,True,else_floor21_gate,-17.793783,-21.0,0.0,mxv_Latn,-2.2336600000000004
miz_Latn,17822,floor21,True,else_floor21_gate,-17.671061,-21.0,0.0,mxv_Latn,-2.2336600000000004
mjc_Latn,17745,floor21,True,else_floor21_gate,-17.55311,-21.0,0.0,mih_Latn,0.0
mjw_Latn,11088,floor21,True,else_floor21_gate,-16.98377,-21.0,0.0,jav_Latn,-1.835878000000001
mkd_Cyrl,100000,unmod,False,head_unmod,-19.252594,,0.0,,
mkl_Latn,17702,floor21,True,else_floor21_gate,-17.531437,-21.0,0.0,soy_Latn,0.0
mkn_Latn,18360,unmod,False,head_unmod,-17.623777,,0.0,bjn_Latn,0.0
mks_Latn,17827,floor21,True,else_floor21_gate,-17.724243,-21.0,0.0,mxv_Latn,-2.2336600000000004
mkz_Latn,1446,floor21,True,else_floor21_gate,-14.465457,-21.0,0.0,zdj_Latn,0.0
mlh_Latn,31269,unmod,False,head_unmod,-18.331343,,0.0,luo_Latn,0.0
mlp_Latn,24038,unmod,False,head_unmod,-18.080391,,0.0,bjn_Latn,0.0
mlt_Latn,100000,unmod,False,head_unmod,-19.456818,,0.0,,
mlu_Latn,815,floor21,True,else_floor21_gate,-14.173932,-21.0,0.0,ddg_Latn,0.0
mmn_Latn,11023,floor21,True,else_floor21_gate,-17.085188,-21.0,0.0,bcl_Latn,-2.5538939999999997
mmo_Latn,24576,unmod,False,head_unmod,-17.992556,,0.0,bjn_Latn,0.0
mmx_Latn,28734,unmod,False,head_unmod,-18.038097,,0.0,sun_Latn,0.0
mna_Latn,33077,unmod,False,head_unmod,-18.183889,,0.0,tuc_Latn,0.0
mnb_Latn,13514,floor21,True,else_floor21_gate,-17.202784,-21.0,0.0,hvn_Latn,0.0
mnf_Latn,13467,floor21,True,else_floor21_gate,-17.378771,-21.0,0.0,bfd_Latn,0.0
mni_Beng,41766,unmod,False,head_unmod,-18.803837,,0.0,ben_Beng,0.0
mni_Latn,889,floor21,True,else_floor21_gate,-14.381562,-21.0,0.0,prg_Latn,0.0
mni_Mtei,3424,floor21,True,else_floor21_gate,-16.287693,-21.0,0.0,,
mnk_Latn,13537,floor21,True,else_floor21_gate,-17.12491,-21.0,0.0,bam_Latn,-3.71903
mns_Cyrl,971,floor21,True,else_floor21_gate,-14.77984,-21.0,0.0,rue_Cyrl,0.0
mnw_Mymr,291,floor21,True,else_floor21_gate,-14.396031,-21.0,0.0,blk_Mymr,-2.328237999999999
mnx_Latn,6272,floor21,True,else_floor21_gate,-16.981642,-21.0,0.0,lad_Latn,0.0
mny_Latn,41872,unmod,False,head_unmod,-17.639908,,0.0,chw_Latn,0.0
moa_Latn,17800,floor21,True,else_floor21_gate,-17.912001,-21.0,0.0,dnj_Latn,-2.8782560000000004
moc_Latn,18050,unmod,False,head_unmod,-17.742708,,0.0,tob_Latn,0.0
mog_Latn,13436,floor21,True,else_floor21_gate,-17.347366,-21.0,0.0,bjn_Latn,-3.302102999999999
moh_Latn,1569,floor21,True,else_floor21_gate,-15.234309,-21.0,0.0,ben_Latn,0.0
mop_Latn,18531,unmod,False,head_unmod,-17.762049,,0.0,yua_Latn,0.0
mor_Latn,13526,floor21,True,else_floor21_gate,-17.27862,-21.0,0.0,ile_Latn,0.0
mos_Latn,100000,unmod,False,head_unmod,-18.811268,,0.0,,
mox_Latn,30851,unmod,False,head_unmod,-18.210897,,0.0,dob_Latn,0.0
mpg_Latn,17806,floor21,True,else_floor21_gate,-17.361027,-21.0,0.0,bam_Latn,-3.71903
mph_Latn,1016,floor21,True,else_floor21_gate,-15.130685,-21.0,0.0,wmt_Latn,0.0
mpm_Latn,17709,floor21,True,else_floor21_gate,-17.645893,-21.0,0.0,xtn_Latn,-3.2393189999999983
mpp_Latn,13388,floor21,True,else_floor21_gate,-17.292664,-21.0,0.0,ded_Latn,-2.841591000000001
mps_Latn,62082,unmod,False,head_unmod,-19.074568,,0.0,rmy_Latn,0.0
mpt_Latn,30449,unmod,False,head_unmod,-18.314804,,0.0,mas_Latn,0.0
mpx_Latn,28162,unmod,False,head_unmod,-17.924702,,0.0,tte_Latn,0.0
mqb_Latn,17749,floor21,True,else_floor21_gate,-17.653326,-21.0,0.0,mfk_Latn,0.0
mqj_Latn,24541,unmod,False,head_unmod,-17.717997,,0.0,mak_Latn,0.0
mqy_Latn,11063,floor21,True,else_floor21_gate,-16.926994,-21.0,0.0,jav_Latn,-1.835878000000001
mrg_Latn,9720,floor21,True,else_floor21_gate,-17.006142,-21.0,0.0,adi_Latn,-3.0392210000000013
mri_Latn,73030,unmod,False,head_unmod,-18.732868,,0.0,rar_Latn,0.0
mrj_Cyrl,32843,unmod,False,head_unmod,-17.69486,,0.0,mhr_Cyrl,0.0
mrq_Latn,827,floor21,True,else_floor21_gate,-14.10239,-21.0,0.0,tah_Latn,-2.487665
mrv_Latn,137,floor21,True,else_floor21_gate,-13.366695,-21.0,0.0,bor_Latn,0.0
mrw_Latn,32855,unmod,False,head_unmod,-18.07769,,0.0,pag_Latn,0.0
msb_Latn,17760,floor21,True,else_floor21_gate,-17.326801,-21.0,0.0,bcl_Latn,-2.5538939999999997
msc_Latn,4006,floor21,True,else_floor21_gate,-15.892623,-21.0,0.0,bam_Latn,-3.71903
mse_Latn,11044,floor21,True,else_floor21_gate,-16.794514,-21.0,0.0,mcn_Latn,-3.1012169999999983
msk_Latn,17461,floor21,True,else_floor21_gate,-17.526894,-21.0,0.0,kqe_Latn,0.0
msm_Latn,17525,floor21,True,else_floor21_gate,-17.404118,-21.0,0.0,atd_Latn,0.0
msy_Latn,23880,unmod,False,head_unmod,-17.966915,,0.0,bjn_Latn,0.0
mta_Latn,17707,floor21,True,else_floor21_gate,-17.628075,-21.0,0.0,mbt_Latn,0.0
mtg_Latn,10910,floor21,True,else_floor21_gate,-17.580675,-21.0,0.0,nlc_Latn,0.0
mti_Latn,37906,unmod,False,head_unmod,-18.052309,,0.0,jav_Latn,0.0
mtj_Latn,13341,floor21,True,else_floor21_gate,-17.475456,-21.0,0.0,ile_Latn,0.0
mto_Latn,24568,unmod,False,head_unmod,-18.211411,,0.0,pxm_Latn,0.0
mtp_Latn,17826,floor21,True,else_floor21_gate,-17.825434,-21.0,0.0,mzh_Latn,-2.8887479999999996
mua_Latn,11045,floor21,True,else_floor21_gate,-16.890556,-21.0,0.0,kia_Latn,-2.7162630000000014
mug_Latn,30584,unmod,False,head_unmod,-17.986795,,0.0,giz_Latn,0.0
muh_Latn,17927,floor21,True,else_floor21_gate,-17.876238,-21.0,0.0,bam_Latn,-3.71903
mui_Latn,2590,floor21,True,else_floor21_gate,-16.642162,-21.0,0.0,bew_Latn,0.0
mup_Deva,6754,floor21,True,else_floor21_gate,-16.601673,-21.0,0.0,mag_Deva,0.0
mur_Latn,13305,floor21,True,else_floor21_gate,-17.248299,-21.0,0.0,bam_Latn,-3.71903
mus_Latn,406,floor21,True,else_floor21_gate,-13.600672,-21.0,0.0,arr_Latn,0.0
mux_Latn,30379,unmod,False,head_unmod,-18.531769,,0.0,ubu_Latn,0.0
muy_Latn,17784,floor21,True,else_floor21_gate,-17.71233,-21.0,0.0,meq_Latn,0.0
mva_Latn,31340,unmod,False,head_unmod,-18.15411,,0.0,sun_Latn,0.0
mvn_Latn,17532,floor21,True,else_floor21_gate,-17.736336,-21.0,0.0,tbo_Latn,-3.2491149999999998
mvp_Latn,13386,floor21,True,else_floor21_gate,-17.11726,-21.0,0.0,mqj_Latn,-3.2820029999999996
mwc_Latn,5701,floor21,True,else_floor21_gate,-16.193247,-21.0,0.0,wed_Latn,0.0
