lang,n_scoreable,n_self_won,tau,excluded
mio_Latn,2000,2000,6.544759977467853,False
mip_Latn,2000,2000,43.44874652633667,False
mir_Latn,2000,2000,53.041667168617224,False
mit_Latn,2000,2000,36.38391796747842,False
miy_Latn,2000,2000,11.570294730461955,False
miz_Latn,2000,2000,35.05401292915342,False
mjc_Latn,2000,2000,6.0264294617970755,False
mjw_Latn,2000,2000,25.86663486328125,False
mkl_Latn,2000,1999,23.08431413269043,False
mks_Latn,2000,2000,37.20434969749451,False
mkz_Latn,1446,1424,30.06103393046061,False
mlu_Latn,815,811,25.324648017883298,False
mmn_Latn,2000,1999,45.14005593872071,False
mnb_Latn,2000,1998,37.26932141833835,False
mnf_Latn,2000,2000,64.29803449338277,False
mni_Latn,889,883,26.79314930038452,False
mni_Mtei,2000,2000,94.45464471469457,False
mnk_Latn,2000,1989,28.640256600952146,False
mns_Cyrl,971,971,28.909571652730307,False
mnw_Mymr,291,291,88.21153647994996,False
mnx_Latn,2000,1997,104.62432174479167,False
moa_Latn,2000,2000,36.11752369350854,False
mog_Latn,2000,2000,48.652186936187746,False
moh_Latn,1569,1566,48.07978875954946,False
mor_Latn,2000,2000,65.89939317012363,False
mpg_Latn,2000,1998,16.44296796752082,False
mph_Latn,1016,1016,88.14471456739638,False
mpm_Latn,2000,1997,8.082899632771808,False
mpp_Latn,2000,2000,55.25439547856649,False
mqb_Latn,2000,2000,27.862496754391973,False
mqy_Latn,2000,1999,33.34756419754029,False
mrg_Latn,2000,1999,73.01896730041504,False
mrq_Latn,827,813,20.652238908216688,False
mrv_Latn,137,135,-inf,True
msb_Latn,2000,1991,2.59113321940104,False
msc_Latn,2000,1997,20.724391707187227,False
mse_Latn,2000,2000,27.88645464460585,False
msk_Latn,2000,1997,6.814920738559299,False
msm_Latn,2000,1994,2.379611320495606,False
mta_Latn,2000,2000,13.303319508679705,False
mtg_Latn,2000,2000,90.46927461751302,False
mtj_Latn,2000,1998,62.477282874743146,False
mtp_Latn,2000,1999,39.03716384582526,False
mua_Latn,2000,2000,47.744616714053684,False
muh_Latn,2000,2000,22.6917539873759,False
mui_Latn,2000,1910,8.864419619454278,False
mup_Deva,2000,1996,24.65120551554362,False
mur_Latn,2000,2000,47.57254744211833,False
mus_Latn,406,406,17.36619659996033,False
muy_Latn,2000,2000,12.747662756347664,False
mvn_Latn,2000,1998,7.844506756591802,False
mvp_Latn,2000,1997,17.946351657104493,False
mwc_Latn,2000,1997,28.63512366112603,False
mwf_Latn,268,268,118.23443539326985,False
mwp_Latn,2000,2000,69.07192295540703,False
mwq_Latn,2000,1999,46.24184741210937,False
mwv_Latn,2000,1999,28.603261917114256,False
mxb_Latn,2000,2000,20.991888052781423,False
mxp_Latn,2000,1997,33.01469236331516,False
mxq_Latn,2000,2000,25.482533389282175,False
mxt_Latn,2000,1999,3.8497185741424538,False
myb_Latn,2000,1999,11.355912265396139,False
myk_Latn,2000,1997,12.460544116804304,False
myu_Latn,2000,1999,23.193603461074815,False
myy_Latn,2000,2000,6.4483246980455196,False
mza_Latn,2000,2000,42.72582303305732,False
mzk_Latn,2000,2000,51.978918312454226,False
mzl_Latn,2000,2000,89.27028391621907,False
mzm_Latn,2000,2000,15.842059087520179,False
mzw_Latn,2000,2000,9.767871730041493,False
mzz_Latn,1662,1662,54.59093690897624,False
nab_Latn,2000,2000,89.21096512207455,False
nah_Latn,2000,1644,0.3545962133089703,False
naw_Latn,2000,1998,21.14505954207315,False
nbc_Latn,2000,2000,42.39087783571878,False
nbe_Latn,2000,1997,45.37761452145047,False
nbq_Latn,2000,2000,81.8467248506758,False
ncl_Latn,2000,1999,1.4177475036621043,False
ncq_Laoo,2000,2000,96.85538662522634,False
nct_Latn,2000,1996,34.29208499336243,False
ncu_Latn,2000,2000,43.597908173963724,False
ndh_Latn,625,622,17.97057795524597,False
ndi_Latn,2000,1999,81.22326955413818,False
ndj_Latn,2000,2000,4.077699880599976,False
ndp_Latn,2000,1999,27.9415803730011,False
ndy_Latn,2000,2000,53.19259799118041,False
ndz_Latn,2000,2000,33.542955992836454,False
neb_Latn,2000,1998,72.73383741455078,False
nfa_Latn,2000,1994,36.206003664588934,False
nfr_Latn,2000,1996,31.60259838104248,False
ngb_Latn,2000,1992,31.64757150249481,False
ngc_Latn,2000,1997,23.004557228088377,False
ngp_Latn,2000,1968,0.07326179629431831,False
nhd_Latn,2000,1979,3.758491738213433,False
nhg_Latn,2000,2000,31.588808860439723,False
nhk_Latn,2000,1895,9.128868993462456,False
nhr_Latn,2000,1999,25.17592210426331,False
nhu_Latn,2000,2000,26.641573588752745,False
nhw_Latn,2000,1933,0.04493882242838548,False
nhy_Latn,2000,1996,1.6311965751647948,False
nif_Latn,2000,2000,74.51407077109019,False
nij_Latn,2000,1997,29.71734658864339,False
nim_Latn,2000,1998,6.795528382619231,False
nio_Cyrl,90,90,-inf,True
niy_Latn,2000,2000,117.38951201646593,False
njb_Latn,2000,2000,55.22456116002401,False
njz_Latn,2000,2000,61.20305151151021,False
nkf_Latn,2000,1999,49.99132794189453,False
nki_Latn,2000,1969,3.174954443359375,False
nko_Latn,2000,2000,23.301628382915922,False
nla_Latn,233,231,35.01728121524387,False
nlc_Latn,2000,1997,65.47247556830513,False
nlg_Latn,2000,1995,12.391279407246907,False
nma_Latn,2000,2000,61.05174264509413,False
nmh_Latn,2000,2000,36.68132430352105,False
nmo_Latn,2000,2000,32.1769675839742,False
nmw_Latn,2000,1996,57.636818122863765,False
nmz_Latn,2000,2000,47.20154078241985,False
nng_Latn,2000,2000,61.87010540114509,False
nnh_Latn,2000,2000,73.72363519651624,False
nnp_Latn,2000,2000,54.610363981458875,False
nnq_Latn,2000,1997,2.5243060557047534,False
nnw_Latn,2000,2000,45.05312386618722,False
nod_Thai,2000,1998,54.69956866082085,False
non_Latn,502,494,9.872445917002361,False
nov_Latn,1813,1687,2.8449887804667155,False
nph_Latn,2000,1999,37.951131745147705,False
npi_Latn,359,359,20.971720211283365,False
npo_Latn,2000,1998,47.41304284553528,False
npy_Latn,2000,1999,25.8974523727417,False
nqo_Nkoo,2000,2000,149.67771114730834,False
nrf_Latn,2000,1977,14.829294711642795,False
nri_Latn,2000,1995,30.146197129652233,False
nsa_Latn,2000,1998,36.03316862046984,False
nss_Latn,2000,1996,50.8488617070516,False
nsu_Latn,2000,1989,1.752062276204428,False
ntp_Latn,2000,2000,32.24325467677646,False
ntr_Latn,2000,1999,12.645034453582717,False
ntu_Latn,2000,2000,70.90590948053996,False
nuj_Latn,2000,1990,15.067402653121949,False
nus_Latn,2000,1999,13.559861804580688,False
nuy_Latn,2000,1994,94.8709528711107,False
nuz_Latn,1598,1598,24.258031694115534,False
nwb_Latn,2000,2000,56.91186053593954,False
nwi_Latn,2000,2000,23.73480573919086,False
nwx_Deva,2000,1997,11.306270729064943,False
nxd_Latn,2000,1995,11.679596591186524,False
nyf_Latn,2000,1991,7.0451869693332245,False
nyo_Latn,2000,1983,2.530792260064019,False
nza_Latn,2000,2000,89.6272150024838,False
obo_Latn,2000,1992,17.869984984207147,False
oku_Latn,2000,2000,72.34009137471516,False
old_Latn,2000,1996,7.227676757653555,False
olo_Latn,2000,1990,6.374529013061523,False
omb_Latn,2000,2000,66.039473828125,False
ood_Latn,2000,1997,31.16602709859212,False
ory_Latn,435,433,12.246472198486329,False
ota_Arab,674,667,4.082672785186768,False
otd_Latn,2000,1996,46.62604283682505,False
otm_Latn,2000,2000,23.796620989439223,False
otn_Latn,2000,1997,11.560722731526685,False
oto_Latn,2000,1940,4.178463537767198,False
otq_Latn,2000,2000,2.5190086152818365,False
otw_Latn,85,85,-inf,True
oym_Latn,2000,2000,76.96746586761475,False
ozm_Latn,2000,2000,87.14999811668396,False
pab_Latn,2000,2000,20.006675045776365,False
pah_Latn,2000,2000,33.10771673287286,False
pan_Latn,2000,1909,7.849743310546875,False
pao_Latn,2000,2000,32.62457060813904,False
pbb_Latn,2000,1998,26.746988959280653,False
pbc_Latn,2000,2000,66.91576299667358,False
pbi_Latn,2000,1998,51.7778908343633,False
pcd_Latn,2000,1961,2.8945159780714245,False
pdc_Latn,2000,1973,12.455000171067978,False
pem_Latn,2000,1973,18.04165288619995,False
pfe_Latn,2000,2000,45.0202993666331,False
pfl_Latn,2000,1958,3.373171085781521,False
pio_Latn,2000,2000,45.22523827514648,False
pir_Latn,2000,2000,26.647667865117395,False
pkb_Latn,2000,2000,21.2022355723487,False
plg_Latn,2000,1998,16.70970058002472,False
pmf_Latn,2000,1981,38.80852041244507,False
pmq_Latn,315,315,93.91111281585694,False
pne_Latn,2000,2000,15.2935267950694,False
pnt_Grek,846,837,10.978448168945313,False
pny_Latn,2000,2000,76.81294922904968,False
pos_Latn,2000,2000,78.77639635789659,False
pot_Latn,2000,1995,79.94004554595948,False
poy_Latn,2000,1999,23.224714683532714,False
ppk_Latn,2000,1999,35.221988610839844,False
pps_Latn,2000,2000,28.25219757648044,False
prf_Latn,2000,1995,1.0453640664418546,False
prg_Latn,891,891,11.537904971122742,False
pri_Latn,2000,1999,39.365307665634155,False
prq_Latn,2000,1998,19.15928633363512,False
pse_Latn,2000,2000,20.09647501197391,False
pss_Latn,2000,2000,73.52974982299804,False
ptu_Latn,2000,1999,5.08139114685059,False
pua_Latn,2000,1997,5.3122802056206595,False
pui_Latn,2000,2000,57.252382636176215,False
pwn_Latn,561,517,99.4308133392334,False
quf_Latn,2000,1995,7.737030445946587,False
qus_Latn,2000,1999,24.073583236694336,False
qva_Latn,2000,1985,4.757944824218749,False
qvc_Latn,2000,2000,5.770187839486865,False
qve_Latn,2000,1978,0.6272874481201157,False
qvm_Latn,2000,1982,1.0292447662353514,False
qvn_Latn,2000,1991,0.9781001514858655,False
qvo_Latn,2000,1993,3.3120751129150383,False
qvs_Latn,2000,1998,2.970503645282319,False
qvz_Latn,2000,1996,2.2673712596893303,False
qwh_Latn,2000,2000,8.441251273345946,False
qxh_Latn,2000,1988,0.792253252580431,False
qxl_Latn,2000,1997,43.702988161892364,False
qxn_Latn,2000,1972,0.14302134609222417,False
qxr_Latn,2000,1947,2.1250625054253476,False
ram_Latn,2000,2000,165.74488949025474,False
rap_Latn,2000,1999,53.51276536979675,False
rav_Deva,2000,1998,28.982322572835283,False
raw_Latn,2000,2000,106.84737215177748,False
rcf_Latn,2000,1994,11.975929747517904,False
rej_Latn,2000,1974,21.25991074926588,False
rel_Latn,2000,1999,38.90799951553345,False
rgu_Latn,2000,1994,10.850246225992839,False
rhg_Latn,2000,1996,11.656230796813965,False
ria_Latn,2000,1999,43.358301273345944,False
rim_Latn,2000,1996,2.8379487228393563,False
rjs_Deva,2000,2000,31.46291955227322,False
rkb_Latn,2000,2000,31.435349454307556,False
rme_Latn,366,366,26.721002263387046,False
rml_Latn,1790,1779,25.68970540576511,False
rmo_Latn,2000,1980,4.426160220336912,False
rmq_Latn,2000,2000,35.60779046287537,False
row_Latn,2000,1993,12.146373392740884,False
rtm_Latn,2000,1996,40.31204186884562,False
rub_Latn,2000,2000,35.880856817711724,False
rue_Cyrl,2000,1911,2.83122198232015,False
ruf_Latn,2000,1995,4.168966380394826,False
rup_Latn,2000,1995,22.178003917100693,False
sab_Latn,2000,1999,45.49069201431274,False
saj_Latn,2000,2000,68.67626464525858,False
sas_Latn,2000,1997,40.51037172376844,False
sat_Latn,2000,2000,61.24286363321941,False
sat_Olck,2000,2000,38.49811327154371,False
say_Latn,693,693,18.91216053237915,False
sbd_Latn,2000,2000,42.250766700871786,False
sbe_Latn,2000,1998,31.45466996828715,False
sbl_Latn,2000,1997,8.824878404998774,False
sbs_Latn,271,271,17.633331411361695,False
sby_Latn,172,171,-inf,True
sck_Deva,2000,1987,17.738072509765626,False
sdc_Latn,692,682,18.504187473042805,False
sdo_Latn,643,635,28.279166491232978,False
sdq_Latn,2000,2000,39.96190098775228,False
sel_Cyrl,111,111,-inf,True
sey_Latn,2000,1999,15.092681806945867,False
sfw_Latn,2000,1998,13.558526551013522,False
sgb_Latn,2000,1999,3.5837972572326455,False
sgc_Latn,2000,1982,3.882625831773546,False
sgh_Cyrl,614,607,23.172436637115478,False
sgs_Latn,2000,1983,8.19196439175076,False
sgw_Ethi,2000,1994,13.65710333747864,False
shi_Latn,2000,1817,1.9184785156250008,False
shk_Latn,2000,2000,79.16540615524715,False
shr_Latn,2000,1943,1.8549530368381084,False
shu_Arab,2000,2000,39.52891114798651,False
sig_Latn,2000,2000,20.858392724227897,False
sil_Latn,2000,1999,35.55777857780457,False
sjo_Mong,688,688,94.59166242065429,False
sju_Latn,102,102,-inf,True
skr_Arab,2000,1910,2.517636956914266,False
sld_Latn,2000,2000,46.787508635520936,False
sma_Latn,2000,1993,13.493163822428386,False
smj_Latn,2000,1990,9.671236696624756,False
smk_Latn,2000,2000,2.3904774408340477,False
sml_Latn,2000,2000,32.90519287660387,False
smn_Latn,2000,1994,13.004806703948974,False
sms_Latn,2000,1996,31.074022112528482,False
smt_Latn,2000,1996,1.1869732564290363,False
snd_Deva,2000,1965,8.182735231102837,False
snd_Latn,2000,1949,6.932132475535074,False
snf_Latn,2000,1999,48.07128096084594,False
snn_Latn,2000,2000,39.182917130152404,False
snw_Latn,2000,1999,10.417064887237547,False
soe_Latn,945,945,18.982189071655274,False
soy_Latn,2000,2000,15.5548970286051,False
spm_Latn,2000,2000,85.73102845085992,False
spp_Latn,2000,2000,24.089768347167983,False
sri_Latn,2000,1996,16.861027056852976,False
srq_Latn,2000,1999,48.74948852272034,False
srr_Latn,2000,1991,27.958683174557155,False
stn_Latn,2000,2000,33.18739264414045,False
stp_Latn,2000,2000,43.502436531914576,False
stq_Latn,2000,1990,33.31530292243958,False
suc_Latn,2000,2000,57.504593596458434,False
sur_Latn,2000,2000,56.367633697276645,False
swb_Latn,1096,1094,14.029228210449219,False
swg_Latn,2000,1805,2.2788618362426747,False
swk_Latn,2000,1995,11.2125771452162,False
sxb_Latn,2000,2000,7.472629977480544,False
syb_Latn,2000,1999,48.30827404174805,False
syc_Syrc,2000,1998,11.077243696933323,False
syl_Beng,2000,1990,19.48161732139587,False
syl_Latn,2000,1999,28.316143548583984,False
syl_Sylo,2000,2000,87.92838916015624,False
szb_Latn,2000,1998,64.5100716864268,False
szy_Latn,2000,1995,67.71374483235677,False
tab_Cyrl,2000,1996,1.8808392842610682,False
taj_Deva,2000,1995,6.034749889034692,False
tam_Latn,2000,1932,4.393253360833062,False
tap_Latn,2000,1993,17.656961196899413,False
taq_Tfng,2000,1999,48.39091345596314,False
tat_Latn,885,880,10.410503648757935,False
tav_Latn,2000,2000,16.5849455444336,False
taw_Latn,2000,1999,11.747845497512827,False
tay_Latn,743,740,60.969056265682646,False
tbk_Latn,2000,2000,61.402866658528644,False
tbl_Latn,2000,2000,57.10869971165127,False
tbw_Latn,2000,2000,69.17231109250386,False
tby_Latn,2000,2000,31.445386411666863,False
tca_Latn,2000,2000,68.85459573376964,False
tcc_Latn,2000,2000,6.305289093462635,False
tcy_Knda,2000,1950,2.088127269045512,False
ted_Latn,2000,2000,7.198841985575359,False
tee_Latn,2000,1999,17.216274792098968,False
tel_Latn,2000,1849,2.495832092285156,False
tem_Latn,2000,2000,32.267301404825844,False
ter_Latn,2000,1999,5.891357663154611,False
tew_Latn,2000,1999,101.19552669067382,False
tfr_Latn,2000,1999,34.65910041503906,False
tgp_Latn,2000,2000,16.030351510683705,False
thk_Latn,2000,2000,37.674586479187006,False
thl_Deva,2000,1991,17.637117652893068,False
thv_Latn,372,370,3.3326056560516357,False
tig_Ethi,2000,1861,0.9261615600585937,False
tik_Latn,2000,2000,81.21083691253662,False
tiy_Latn,2000,2000,15.127582880655925,False
tke_Latn,2000,1987,5.8433181701660155,False
tkl_Latn,505,500,8.592860621982151,False
tkr_Cyrl,777,777,48.91008317667643,False
tku_Latn,2000,1995,0.8276516987058837,False
tlb_Latn,2000,1999,32.597885812377925,False
tlj_Latn,2000,2000,11.432682952308655,False
tly_Latn,2000,1984,67.24696554260254,False
tmc_Latn,2000,2000,94.19039217758178,False
tmd_Latn,2000,2000,36.278572952991084,False
tnc_Latn,2000,2000,111.5423017332289,False
tnk_Latn,2000,1999,22.89276056594848,False
tnn_Latn,2000,1997,7.206575010087757,False
tnp_Latn,2000,2000,31.177857938130696,False
tnr_Latn,2000,2000,70.89238775939941,False
toc_Latn,2000,2000,17.849529449971516,False
too_Latn,2000,1994,2.3721881347020464,False
tos_Latn,2000,1998,25.72767732832167,False
tpa_Latn,1672,1672,15.231237735493979,False
tpn_Latn,493,490,8.758480072021484,False
tpp_Latn,2000,2000,9.249687934917885,False
tpt_Latn,2000,2000,8.906888177659772,False
tpw_Latn,360,359,9.964072929382324,False
tqo_Latn,2000,1995,59.234793629964194,False
trc_Latn,2000,2000,103.92857251553006,False
trn_Latn,2000,2000,65.21018387112088,False
tro_Latn,2000,2000,27.503575327216254,False
trq_Latn,2000,2000,68.90905944451227,False
trs_Latn,2000,1997,96.55697703196208,False
trv_Latn,2000,1995,68.14698802185059,False
tsg_Latn,2000,2000,52.09483048002455,False
tsw_Latn,2000,2000,5.973851521809903,False
ttc_Latn,2000,2000,11.728411764674725,False
ttq_Latn,2000,1999,20.01658401489258,False
ttq_Tfng,2000,2000,60.88984181556702,False
tue_Latn,2000,2000,22.723800358751088,False
tuf_Latn,2000,1999,25.296485424804683,False
tuk_Arab,2000,1999,46.92501459121704,False
tul_Latn,2000,2000,54.587982331593835,False
tuv_Latn,532,526,18.457692909240723,False
twb_Latn,2000,1985,5.640860241699219,False
twu_Latn,2000,1997,17.84577157745361,False
txu_Latn,2000,2000,42.47981385548909,False
tzl_Latn,190,190,-inf,True
tzm_Tfng,1590,1289,0.9983328755696617,False
udu_Latn,2000,2000,31.390853220685354,False
upv_Latn,2000,1999,11.56187347183228,False
ura_Latn,2000,2000,29.677261983574763,False
urb_Latn,2000,1985,16.33678144802518,False
uri_Latn,2000,2000,87.61646558303833,False
urk_Thai,2000,2000,102.4811473898146,False
urt_Latn,2000,2000,11.019931670019362,False
urw_Latn,1006,1006,74.50597350438436,False
ury_Latn,2000,1997,78.30957325371637,False
usp_Latn,2000,1999,9.745776414871205,False
uth_Latn,2000,2000,87.33492735595703,False
uvh_Latn,2000,2000,40.913638191223136,False
vag_Latn,2000,2000,2.7100338133917914,False
var_Latn,2000,2000,73.5802165957133,False
vep_Latn,2000,1979,5.6610907848782,False
vid_Latn,2000,1998,0.8202581464767452,False
vmk_Latn,1646,1592,3.5861081557379824,False
vmy_Latn,2000,2000,18.00326753768918,False
vot_Latn,119,119,-inf,True
vun_Latn,2000,1991,0.41792216322157105,False
vut_Latn,2000,2000,38.540312515597876,False
wal_Ethi,2000,1997,21.874257670932344,False
wat_Latn,2000,1998,48.671969297493824,False
way_Latn,2000,2000,63.679831922743055,False
wba_Latn,2000,1998,39.057937064933775,False
wed_Latn,2000,1948,8.798398316192626,False
wew_Latn,727,718,26.158547622489927,False
whg_Latn,782,774,31.07988739013672,False
whk_Latn,2000,1998,46.75613052518633,False
wib_Latn,2000,2000,88.7785047132704,False
wim_Latn,2000,2000,50.70016771697998,False
wlv_Latn,1486,1478,24.82078253856235,False
wmt_Latn,1953,1953,70.0886272277832,False
wmw_Latn,2000,1993,3.193174890136728,False
wob_Latn,2000,2000,23.163446864891053,False
wrk_Latn,2000,2000,90.81817649650574,False
wsg_Telu,2000,2000,52.32382670779758,False
wwa_Latn,2000,1998,40.8278963344574,False
xal_Cyrl,2000,1987,13.854356317647298,False
xbi_Latn,2000,1993,69.97816135253906,False
xbr_Latn,2000,1989,46.75570665062799,False
xed_Latn,2000,1997,13.415579084947366,False
xmm_Latn,2000,1998,29.257791720199585,False
xnn_Latn,2000,1991,11.983442470974392,False
xrb_Latn,2000,2000,33.01249139133029,False
xsb_Latn,2000,1996,1.7012463862101221,False
xsr_Deva,2000,1999,12.156655799865725,False
xtd_Latn,2000,1998,2.3263837276882584,False
xum_Latn,113,113,-inf,True
xuo_Latn,2000,1998,47.08721766912673,False
yaa_Latn,2000,1996,27.96616070429484,False
yad_Latn,2000,2000,50.99800372907852,False
yal_Latn,2000,1998,1.5053858640034918,False
yam_Latn,2000,1999,23.270103744506837,False
yaq_Latn,2000,2000,32.46618149278433,False
yas_Latn,2000,2000,72.26074357689751,False
yat_Latn,2000,2000,74.21288993530273,False
yaz_Latn,2000,2000,84.01691955074735,False
ybb_Latn,2000,1970,12.56506671142578,False
ycn_Latn,2000,1999,35.144684171295154,False
yli_Latn,2000,1997,56.7217849067688,False
yrb_Latn,2000,2000,17.907567177327472,False
yrk_Cyrl,1902,1894,41.87250966720581,False
yrl_Latn,2000,1796,11.180135201454162,False
yup_Latn,270,270,36.81030937385559,False
yuz_Latn,2000,1999,61.6737275390625,False
yva_Latn,2000,2000,27.18520978507996,False
zaa_Latn,2000,1999,36.624805903625486,False
zac_Latn,2000,2000,26.222904870033265,False
zad_Latn,2000,2000,5.343957230250037,False
zae_Latn,2000,2000,22.399002567799883,False
zam_Latn,2000,2000,38.586934071752786,False
zao_Latn,2000,2000,9.30998721809386,False
zar_Latn,2000,1999,3.290720303344726,False
zas_Latn,2000,1999,2.8070139801025373,False
zat_Latn,2000,2000,26.157384311930343,False
zav_Latn,2000,2000,11.777164003117878,False
zaw_Latn,2000,2000,8.072448311901107,False
zca_Latn,2000,2000,16.707182507705692,False
zdj_Latn,1573,1553,14.646508606974283,False
zea_Latn,2000,1836,1.1525822973251345,False
zgh_Tfng,2000,1870,0.8751462785085045,False
ziw_Latn,2000,1968,0.5913279708862281,False
zoc_Latn,2000,2000,82.99996293394301,False
zos_Latn,2000,2000,17.951426407708073,False
zpc_Latn,2000,2000,21.701223172505696,False
zpg_Latn,833,830,44.28457275367313,False
zpi_Latn,2000,1997,6.241830343967049,False
zpj_Latn,90,88,-inf,True
zpl_Latn,2000,1999,19.825368568420423,False
zpm_Latn,2000,1999,34.26737739562988,False
zpo_Latn,2000,1999,4.508229004669186,False
zpq_Latn,2000,2000,8.669598000971476,False
zpt_Latn,2000,1997,18.51700062298246,False
zpu_Latn,2000,1999,13.966391472625737,False
zpv_Latn,2000,2000,44.03504812452527,False
zpz_Latn,2000,2000,21.53481934636432,False
zsm_Arab,281,280,2.116654048728943,False
zsr_Latn,2000,2000,7.052060279485911,False
ztq_Latn,2000,2000,16.137214992777498,False
zty_Latn,2000,2000,14.671743203862505,False
zyb_Latn,2000,2000,69.02484528032939,False
zyp_Latn,2000,1999,16.585180450439452,False
