lang,N,category,support,f1_baseline,f1_freq_prior,f1_learned_bias,f1_floor21,f1_margin_q5,f1_margin_q5_head,f1_gt_margin_adaptive
gag_Cyrl,14070,mid,2256,0.9746588693957114,0.984251968503937,0.9848982271831911,0.9748373101952277,0.9746588693957114,0.9746588693957114,0.9915480427046264
gag_Latn,14325,mid,2302,0.6537253782472167,0.7503280839895013,0.8738049713193117,0.659645072861059,0.6512156974264183,0.6537253782472167,0.9830954994511525
gah_Latn,24357,head,1031,0.996135265700483,0.9966167230546158,0.9980638915779283,0.9970986460348162,0.996135265700483,0.996135265700483,0.9975810353168842
gai_Latn,17631,mid,1591,0.998431126451208,0.9990580847723705,0.9990580847723705,0.9987445072190834,0.998431126451208,0.998431126451208,0.9977966635190432
gam_Latn,24151,head,1059,0.9938938468764678,0.9938938468764678,0.9957647058823529,0.9952963311382879,0.9938938468764678,0.9934272300469484,0.9952963311382879
gaw_Latn,24230,head,1039,0.9990384615384614,0.9990384615384614,0.9990384615384614,0.9990384615384614,0.9990384615384614,0.9990384615384614,0.9990384615384614
gaz_Latn,100000,head,122609,0.989012889675905,0.9909065133690279,0.9914568530003697,0.9894060123143789,0.9890173243780808,0.9889971422218196,0.9944488760712605
gbi_Latn,13298,mid,2069,0.995906573561281,0.9963864129125511,0.9968667148710533,0.9959046013008913,0.995906573561281,0.995906573561281,0.9966085271317829
gbo_Latn,6764,mid,982,1.0,1.0,1.0,1.0,1.0,1.0,0.9876288659793814
gbr_Latn,10708,mid,1681,0.9958530805687204,0.9976261127596439,0.9961481481481482,0.9958506224066391,0.9958530805687204,0.9958530805687204,0.9919185872493266
gcf_Latn,67389,head,11487,0.9798734399718755,0.9795560235149601,0.980142342500659,0.9789792425505771,0.9798734399718755,0.9798734399718755,0.9795703176486095
gcr_Latn,26871,head,4490,0.9689508661074192,0.9689237814851162,0.9675805047867712,0.967032967032967,0.9689508661074192,0.9688453159041395,0.9709670377646803
gde_Latn,17787,mid,2372,0.9997892518440463,0.9997892518440463,1.0,0.9997892518440463,0.9997892518440463,0.9997892518440463,0.9997891629770187
gdg_Latn,10967,mid,1704,0.9921259842519685,0.9953188999414863,0.9935747663551401,0.9927007299270073,0.9921259842519685,0.9921259842519685,0.9938180747718574
gdn_Latn,23906,head,1020,0.9980430528375733,0.9985315712187959,0.9985315712187959,0.999020568070519,0.9975550122249389,0.9975550122249389,0.999020568070519
gdr_Latn,24452,head,1062,0.9962476547842403,0.996715157203191,0.9976514795678723,0.9953139643861294,0.9962476547842403,0.9962476547842403,0.996715157203191
geb_Latn,17527,mid,2492,0.9981931339088534,0.9979927739863509,0.9979927739863509,0.9985946597068862,0.9983942191890807,0.9981931339088534,0.9985935302390998
gej_Latn,6763,mid,986,0.9984810126582278,0.9989868287740628,0.9989868287740628,0.9989868287740628,0.9984810126582278,0.9984810126582278,0.9913043478260869
gfk_Latn,23745,head,1100,0.9936708860759494,0.9927732610659441,0.9959220661531492,0.9932218707636693,0.9936708860759494,0.9936708860759494,0.9945701357466064
ghe_Deva,11062,mid,1744,0.9942987457240594,0.9951497860199715,0.9965714285714287,0.9940119760479041,0.9942987457240594,0.9942987457240594,0.9875398435236163
ghs_Latn,29407,head,927,0.9973074851911685,0.9967707212055974,0.9978448275862069,0.9962345346960731,0.9967707212055974,0.9962345346960731,0.9973074851911685
gid_Latn,11033,mid,1731,0.9956809674632882,0.997116493656286,0.9974040957600231,0.9948216340621404,0.9951079136690648,0.9956809674632882,0.9973965866358114
gil_Latn,100000,head,63733,0.9965540572435605,0.9969096728027615,0.99713025497488,0.9966968667421668,0.9965552497050728,0.9961798459361736,0.9968336777265334
giz_Latn,34343,head,5786,0.993785603314345,0.993614083534691,0.993871385412171,0.993700923289326,0.9936998360231294,0.993614083534691,0.9936976603643272
gjn_Latn,30192,head,5051,0.998813056379822,0.9989118607181721,0.9990106846062525,0.9983189953525166,0.998813056379822,0.998714271585402,0.9984177215189873
gkn_Latn,77520,head,13265,0.985844136492326,0.9850746268656717,0.9866179595183956,0.9850746268656717,0.985844136492326,0.985844136492326,0.9859154929577464
gla_Latn,100000,head,19495,0.9835044175476227,0.9827023165629145,0.9851937092443422,0.982323683203673,0.9834048202614378,0.98335545798019,0.9808514972499491
gle_Latn,100000,head,44855,0.9839120721206202,0.9837172269944154,0.9857816711590297,0.9838904821652624,0.9839127945485366,0.9839021104625055,0.9843831977049217
glg_Latn,100000,twin,53801,0.7942852335390711,0.7873394925809062,0.9109055545916923,0.7930597345470652,0.7941637544066255,0.7940969567212113,0.7872045559535619
glk_Arab,22263,head,3415,0.16087256379473294,0.1945939220504526,0.6614449380406827,0.15908918406072106,0.1606714628297362,0.16049540021915853,0.16614595850356487
glv_Latn,60970,head,7486,0.9870147166544583,0.9864909828974514,0.9906492118621427,0.9865548455804046,0.9868832811771756,0.9867536444119017,0.9865476824720297
gmh_Latn,3042,mid,334,0.3901855176540993,0.6084507042253521,0.6316812439261418,0.43560350640593387,0.3885578069129917,0.3901855176540993,0.9228441754916793
gmv_Ethi,10916,mid,1713,0.9973707274320772,0.9973707274320772,0.9973707274320772,0.9976621858562245,0.9973707274320772,0.9973707274320772,0.9967826849956127
gmv_Latn,30907,head,2549,0.9835047545119348,0.9840714840714841,0.988492295689487,0.9838866239565133,0.9833139309274349,0.9829325058184639,0.9846452866861031
gna_Latn,10888,mid,836,0.9994022713687986,0.9994022713687986,0.9994022713687986,0.9994022713687986,0.9994022713687986,0.9994022713687986,0.9988023952095809
gnb_Latn,11064,mid,1743,0.9888920535459982,0.992,0.9897377423033068,0.9897377423033068,0.9888920535459982,0.9888920535459982,0.9928469241773963
gnd_Latn,13375,mid,2144,0.9983671565197108,0.9990662931839402,0.9986000933271115,0.9990662931839402,0.9983671565197108,0.9983671565197108,0.9985987856141989
gng_Latn,17738,mid,1887,0.9986768986504367,0.9986768986504367,0.9989412387506617,0.9992057188244639,0.9986768986504367,0.9986768986504367,0.9994703389830508
gnn_Latn,15289,mid,2468,0.9989860068951532,0.9989860068951532,0.9989860068951532,0.9991889699918897,0.9989860068951532,0.9989860068951532,0.9991889699918897
gnw_Latn,36657,head,4247,0.9899728677598206,0.9900896649362907,0.9903233419872551,0.9897417757339937,0.9898560981363529,0.9897393560561387,0.9898560981363529
goa_Latn,1598,mid,89,0.9025641025641026,0.9361702127659574,0.9263157894736842,0.9775280898876404,0.8888888888888888,0.9025641025641026,0.9659090909090908
gof_Ethi,11001,mid,348,0.9886039886039886,0.9886039886039886,0.9886039886039886,0.9886039886039886,0.9886039886039886,0.9886039886039886,0.9956958393113342
gof_Latn,17756,mid,1896,0.943415122684026,0.9585136166963605,0.9502901842038859,0.9459663231967831,0.943415122684026,0.943415122684026,0.9569207239357633
gog_Latn,14102,mid,2273,0.9790451501404192,0.9839339991315675,0.9818024263431543,0.9809441316587267,0.9790451501404192,0.9790451501404192,0.9907325684024714
goh_Latn,306,flat_magnet,14,0.03263403263403264,0.05982905982905982,0.038674033149171276,0.30434782608695654,0.07865168539325842,0.0875,0.04747774480712167
gom_Deva,3496,tight_lowres,414,0.2918642831083546,0.4737152982870643,0.524092409240924,0.3243024666397089,0.29160636758321273,0.2918642831083546,0.4263786242183058
gom_Latn,77660,head,13349,0.9822978915323035,0.9815752936320312,0.9851927206962812,0.9821307905998949,0.982263640462949,0.9822267312967347,0.9825880937159189
gor_Latn,13438,mid,2154,0.996754751970329,0.9974483878450475,0.9972170686456401,0.9974495710642245,0.9969872537659328,0.996754751970329,0.9965075669383003
gos_Latn,3946,flat_magnet,493,0.18355416991426346,0.2709563164108619,0.4116591928251121,0.24873770927451502,0.18241673121611154,0.18355416991426346,0.3631961259079903
got_Goth,7413,mid,292,0.988155668358714,0.9915110356536503,0.9864864864864865,0.9948892674616696,0.988155668358714,0.988155668358714,0.9982905982905983
got_Latn,4657,mid,562,0.9719789842381786,0.9805653710247351,0.9796999117387467,0.9805653710247351,0.9711286089238845,0.9719789842381786,0.9792979297929795
gqr_Latn,17816,mid,1574,0.9987309644670052,0.999047921294827,0.999047921294827,0.999047921294827,0.9987309644670052,0.9987309644670052,0.9996824388694823
grc_Grek,100000,head,31980,0.8853114181981933,0.8844002136571926,0.8781476206557328,0.8847409909909909,0.8838535667125559,0.8838535667125559,0.8831373431609746
grt_Beng,13469,mid,2163,0.9958467928011074,0.9967667436489607,0.9967667436489607,0.9958467928011074,0.9958467928011074,0.9958467928011074,0.9930167597765364
gso_Latn,18608,head,2324,0.9980657640232108,0.9982803095442819,0.9980657640232108,0.998924962373683,0.9980657640232108,0.9978513107004726,0.998924962373683
gsw_Latn,93517,head,16104,0.732341646006514,0.7192394533571004,0.8693505730238025,0.719716095841471,0.7318613519881465,0.7314349525404802,0.7283926759746849
gub_Latn,56520,head,8842,0.9943162441741501,0.9946603044762554,0.9944851896071408,0.9967681578499745,0.9950587834384051,0.9958576859785508,0.9938587512794268
guc_Latn,100000,head,38465,0.9989331251626333,0.9990764227642277,0.9990632805995003,0.9992976980101443,0.9989591735838255,0.9989721972860804,0.999219806512015
gud_Latn,11042,mid,1733,0.999135197463246,0.9997115661955581,0.9994232987312572,0.9994232987312572,0.999135197463246,0.999135197463246,0.9991336991048224
gug_Latn,100000,head,72788,0.972179864658801,0.972845535300804,0.9737233028757217,0.9728202575660915,0.9721533218564451,0.97214044308289,0.9738853414187708
guh_Latn,17659,mid,1501,0.9993342210386151,0.9993342210386151,0.9993342210386151,0.9993342210386151,0.9993342210386151,0.9993342210386151,0.9993342210386151
gui_Latn,28148,head,3599,0.9772067965188561,0.977483077773173,0.9776119402985075,0.9776181265542968,0.9770718232044198,0.9773543220104943,0.9761970661500139
guj_Gujr,100000,head,164250,0.9999878233657435,0.9999908675521083,0.9999878233657435,0.9999969558692363,0.9999939117199391,0.9999939117199391,0.9999908675521083
guj_Latn,4070,mid,517,0.8195615514333895,0.8660714285714286,0.8683974932855865,0.8303495311167947,0.803305785123967,0.8195615514333895,0.8996282527881041
guk_Ethi,13514,mid,2144,0.9972041006523764,0.9974376892615886,0.9972041006523764,0.9979025868096014,0.9972041006523764,0.9972041006523764,0.993899577663069
gul_Latn,17812,mid,1502,0.9658725048293625,0.9775171065493646,0.9858692080184028,0.9674298613350532,0.965561635017702,0.9658725048293625,0.9946843853820598
gum_Latn,19118,head,2920,0.9989736572015053,0.999315537303217,0.999315537303217,0.999315537303217,0.9988028048571918,0.9988028048571918,0.999315537303217
gun_Latn,17907,mid,1537,0.9848338173604387,0.9883495145631068,0.9893100097181731,0.9864341085271316,0.984516129032258,0.9848338173604387,0.9934768427919112
guo_Latn,17493,mid,1484,0.9976470588235293,0.9986541049798116,0.9976470588235293,0.9979825151311366,0.9976470588235293,0.9976470588235293,0.9986522911051213
guq_Latn,13503,mid,2161,0.9986123959296948,0.9986123959296948,0.9986123959296948,0.9986123959296948,0.9986123959296948,0.9986123959296948,0.9965205288796103
gur_Latn,77453,head,13140,0.9934300993124522,0.9935089728904163,0.9935838680109991,0.9937399801511566,0.9935069895347949,0.9935074854873205,0.9931234718826406
guu_Latn,6743,mid,970,0.9979423868312758,0.9989701338825953,0.9984559958826558,0.9984559958826558,0.9974293059125964,0.9979423868312758,0.9994848016486347
guw_Latn,100000,head,100561,0.9967552048806504,0.9967653669987689,0.9968402691253426,0.9969501863774992,0.9967652057757774,0.9967652702669026,0.9969503687462626
gux_Latn,27027,head,4407,0.9939956950266229,0.9948985375807731,0.9948973806554031,0.9944513645113804,0.9937705289387246,0.9937705289387246,0.9946766338203646
guz_Latn,7508,mid,1057,0.9633699633699634,0.9754288363467779,0.971375807940905,0.9736477115117891,0.9624885635864593,0.9633699633699634,0.9824727617243012
gvc_Latn,24005,head,2644,0.999244142101285,0.999244142101285,0.9996219281663516,0.999244142101285,0.999244142101285,0.999244142101285,0.999244142101285
gvf_Latn,24429,head,1105,0.9977426636568849,0.998193315266486,0.9990958408679929,0.9977426636568849,0.9977426636568849,0.9977426636568849,0.9977426636568849
gvl_Latn,17827,mid,1544,0.9980569948186528,0.9983803045027535,0.9983803045027535,0.9987038237200259,0.9980569948186528,0.9980569948186528,0.9987038237200259
gvn_Latn,11212,mid,1757,0.9977285633162976,0.9980119284294234,0.9982954545454544,0.997160704145372,0.9977285633162976,0.9977285633162976,0.9948630136986302
gwi_Latn,17620,mid,1727,0.9997105643994211,0.9997105643994211,0.9994212962962963,0.9997105643994211,0.9997105643994211,0.9997105643994211,1.0
gwr_Latn,6749,mid,976,0.9521016617790812,0.975438596491228,0.9619377162629758,0.9567354965585055,0.9521016617790812,0.9521016617790812,0.9807391983342009
gya_Latn,38815,head,5133,0.9966829268292683,0.9965870307167236,0.9969764946844826,0.9967820575329107,0.9967808018729879,0.9967808018729879,0.9964884900507218
gym_Latn,100000,head,41265,0.9974874066881106,0.9974518274037762,0.9977785600699207,0.9977315460665979,0.9975120453414565,0.997548603189243,0.9974892961538929
gyr_Latn,46436,head,2273,0.9980241492864984,0.9980241492864984,0.9982433025911287,0.9980241492864984,0.9975861312266842,0.9975861312266842,0.9980241492864984
hac_Arab,28717,head,4544,0.9013842686983582,0.9116046157195733,0.9073593073593074,0.9009105516871987,0.9013842686983582,0.9013842686983582,0.901254422643937
hae_Latn,13526,mid,2169,0.7237967466040583,0.7860007291286912,0.802232558139535,0.7363931069783314,0.7237967466040583,0.7237967466040583,0.9462653288740245
hag_Latn,14200,mid,2283,0.9960698689956332,0.9965050240279598,0.9960715844609341,0.9975956284153006,0.9960698689956332,0.9960698689956332,0.9986859395532195
hak_Hani,29565,head,4869,0.9149280746880061,0.9459859780784042,0.9501192368839428,0.9144818381161216,0.9148409220803964,0.9148409220803964,0.9096608720433172
hak_Latn,13696,mid,2165,0.9881588112375205,0.9879294336118849,0.988388295401765,0.9895373169030458,0.9879294336118849,0.9881588112375205,0.9878561419897245
hat_Latn,100000,head,70443,0.9854013026088081,0.9855534036295819,0.9861845740901555,0.985821099008338,0.9854162926794241,0.9854027700990141,0.9858527395543076
hau_Latn,100000,head,67404,0.9864588580402383,0.9859648603880738,0.9882843511875171,0.9861067956855608,0.9863886132381475,0.9863455956400686,0.9842527235043774
hav_Latn,7393,twin,1092,0.8759785743716523,0.9156939040207523,0.9082373026034998,0.8985629754860524,0.8727422003284072,0.8759785743716523,0.9391462306993642
haw_Latn,6448,mid,923,0.9785637727759914,0.9837662337662338,0.9790884718498659,0.9875338753387533,0.9769930444087748,0.9785637727759914,0.9733924611973392
hay_Latn,13828,mid,2212,0.7752586396654194,0.8051411521689236,0.7985480943738656,0.7762314998895516,0.7749174917491749,0.7752586396654194,0.8125581395348836
hbo_Hebr,100000,head,20805,0.5861861594315879,0.5862176488930465,0.5579540767221228,0.5914172859342571,0.5861861594315879,0.5861861594315879,0.5945539820591047
hbs_Latn,100000,twin,399438,0.9145547488034383,0.9150466446764765,0.9441995207134697,0.9153701354077834,0.9145476565653935,0.9145305266721793,0.9145367702411547
hch_Latn,30840,head,3815,0.9922214897824655,0.9923543369364618,0.9919599314617108,0.9946102274221112,0.9920906933825467,0.9920906933825467,0.9927526683357492
heb_Hebr,100000,head,329795,0.9701786049378384,0.9704048513836693,0.9699346604090762,0.9706225099297746,0.9701786049378384,0.9701756446890861,0.9708904187883989
heg_Latn,18356,head,1938,0.9915319476520401,0.9933161953727507,0.9917864476386037,0.9915319476520401,0.9915319476520401,0.9915319476520401,0.9922958397534667
heh_Latn,18364,head,1656,0.9691448721716132,0.9754510499852115,0.977474807350326,0.9719846652904748,0.9691448721716132,0.9688601645123384,0.9725582767778106
her_Latn,100000,head,22488,0.9939826164475151,0.9938095662242807,0.9947907390917186,0.9940551733351145,0.9938721394032578,0.9937616968184654,0.9914567846444026
hif_Latn,21900,head,3638,0.9318334002946298,0.9364161849710981,0.9418745785569791,0.9264334175868033,0.9313344933743809,0.9301082453561406,0.9336372167850917
hig_Latn,13520,mid,2109,0.9995256166982922,0.9995256166982922,0.9995256166982922,0.9995256166982922,0.9995256166982922,0.9995256166982922,0.9988131972466177
hil_Latn,100000,head,261365,0.9879029320532041,0.9883486590038314,0.9888637496644553,0.9876084001357458,0.9879011772915585,0.9879031639648482,0.9885276587925906
hin_Deva,100000,head,329098,0.90368132780083,0.9357744710644702,0.9765826014598137,0.9076766948858396,0.9036950240077808,0.9037004826427846,0.9276660754282163
hin_Latn,34642,head,5833,0.9613424705675628,0.9624046972219789,0.9618052506804812,0.9641916798314901,0.9612580163401564,0.9611735769501054,0.9617178561999472
hix_Latn,17476,mid,1455,0.9972583961617546,0.9982847341337907,0.9979423868312758,0.9979423868312758,0.9972583961617546,0.9972583961617546,0.9996564754379939
hla_Latn,23887,head,1040,0.9947393591582974,0.9961685823754789,0.9966459032103497,0.9947393591582974,0.9947393591582974,0.9947393591582974,0.9947393591582974
hlt_Latn,6729,mid,981,0.7333333333333333,0.7360902255639097,0.7397053267850398,0.7446646341463414,0.7333333333333333,0.7333333333333333,0.8134453781512604
hmo_Latn,100000,head,158594,0.9860772833350844,0.9860746759035225,0.9887599100285205,0.9856500471325571,0.9860806000751369,0.9860806887066375,0.9858034773361861
hmr_Latn,61468,head,6593,0.9871785259053761,0.987252549490102,0.9879933963680024,0.986880575755304,0.9871045134203029,0.9871045134203029,0.987320879285768
hne_Deva,50507,head,7999,0.7854423808974508,0.7872085732200877,0.8144298001361302,0.7712285456187895,0.7854960511904077,0.7850930245953573,0.7783200321524948
