lang,n_scoreable,n_self_won,tau,excluded
mit_Latn,2000,2000,107.22924423217773,False
miy_Latn,2000,2000,92.631640625,False
miz_Latn,2000,2000,101.98625564575195,False
mjc_Latn,2000,2000,50.05942039489746,False
mjw_Latn,2000,2000,35.36994934082031,False
mkl_Latn,2000,1999,64.51766052246094,False
mks_Latn,2000,2000,106.76833648681641,False
mkz_Latn,1446,1424,31.276631546020507,False
mlu_Latn,815,811,25.713993072509766,False
mmn_Latn,2000,1999,59.16484375,False
mnb_Latn,2000,1998,54.48426742553711,False
mnf_Latn,2000,2000,93.98505554199218,False
mni_Latn,889,883,27.30748519897461,False
mni_Mtei,2000,2000,101.57938499450684,False
mnk_Latn,2000,1989,50.93197326660157,False
mns_Cyrl,971,971,29.946144104003906,False
mnw_Mymr,291,291,88.5263442993164,False
mnx_Latn,2000,1997,125.4551727294922,False
moa_Latn,2000,2000,104.76484985351563,False
mog_Latn,2000,2000,73.72654876708984,False
moh_Latn,1569,1566,55.010623931884766,False
mor_Latn,2000,2000,93.30992584228515,False
mpg_Latn,2000,1998,54.81580047607422,False
mph_Latn,1016,1016,90.14431381225586,False
mpm_Latn,2000,1997,56.87577819824219,False
mpp_Latn,2000,2000,80.09141845703125,False
mqb_Latn,2000,2000,80.9233009338379,False
mqy_Latn,2000,1999,49.8142448425293,False
mrg_Latn,2000,1999,87.85944976806641,False
mrq_Latn,827,813,20.97303161621094,False
mrv_Latn,137,135,-inf,True
msb_Latn,2000,1991,22.69970703125,False
msc_Latn,2000,1997,22.69315185546875,False
mse_Latn,2000,2000,37.30418472290039,False
msk_Latn,2000,1997,23.480294799804692,False
msm_Latn,2000,1994,19.24039535522461,False
mta_Latn,2000,2000,77.12958908081055,False
mtg_Latn,2000,2000,119.85241317749023,False
mtj_Latn,2000,1998,85.15316772460938,False
mtp_Latn,2000,1999,114.99059143066407,False
mua_Latn,2000,2000,66.70738906860352,False
muh_Latn,2000,2000,102.4489356994629,False
mui_Latn,2000,1910,9.635450744628907,False
mup_Deva,2000,1996,29.928009033203125,False
mur_Latn,2000,2000,69.66381301879883,False
mus_Latn,406,406,17.451505661010742,False
muy_Latn,2000,2000,86.38348693847657,False
mvn_Latn,2000,1998,74.30626525878907,False
mvp_Latn,2000,1997,31.648065185546876,False
mwc_Latn,2000,1997,35.70191650390625,False
mwf_Latn,268,268,119.3234848022461,False
mwp_Latn,2000,2000,76.18202438354493,False
mwq_Latn,2000,1999,72.46278381347656,False
mwv_Latn,2000,1999,44.70198974609375,False
mxb_Latn,2000,2000,59.662349700927734,False
mxp_Latn,2000,1997,105.38374633789063,False
mxq_Latn,2000,2000,86.37519302368165,False
mxt_Latn,2000,1999,39.54504241943359,False
myb_Latn,2000,1999,67.35272216796875,False
myk_Latn,2000,1997,67.98937072753907,False
myu_Latn,2000,1999,92.9544158935547,False
myy_Latn,2000,2000,37.362553405761716,False
mza_Latn,2000,2000,90.4201873779297,False
mzk_Latn,2000,2000,84.90951347351074,False
mzl_Latn,2000,2000,123.14787445068359,False
mzm_Latn,2000,2000,81.6939079284668,False
mzw_Latn,2000,2000,50.28826675415039,False
mzz_Latn,1662,1662,57.16608428955078,False
nab_Latn,2000,2000,195.1572265625,False
nah_Latn,2000,1644,1.7777519226074219,False
naw_Latn,2000,1998,71.29664001464845,False
nbc_Latn,2000,2000,55.227143096923825,False
nbe_Latn,2000,1997,61.86282043457032,False
nbq_Latn,2000,2000,88.80596771240235,False
ncl_Latn,2000,1999,43.0742431640625,False
ncq_Laoo,2000,2000,106.8114715576172,False
nct_Latn,2000,1996,47.342041015625,False
ncu_Latn,2000,2000,115.97658042907715,False
ndh_Latn,625,622,18.963893508911134,False
ndi_Latn,2000,1999,105.76875915527344,False
ndj_Latn,2000,2000,26.002022552490235,False
ndp_Latn,2000,1999,49.160134887695314,False
ndy_Latn,2000,2000,62.02293395996094,False
ndz_Latn,2000,2000,117.4802749633789,False
neb_Latn,2000,1998,110.23850860595704,False
nfa_Latn,2000,1994,77.99244003295898,False
nfr_Latn,2000,1996,52.717288970947266,False
ngb_Latn,2000,1992,35.42715530395508,False
ngc_Latn,2000,1997,32.76391754150391,False
ngp_Latn,2000,1968,8.20120849609375,False
nhd_Latn,2000,1979,7.9264266967773445,False
nhg_Latn,2000,2000,64.78511123657226,False
nhk_Latn,2000,1895,10.90399627685547,False
nhr_Latn,2000,1999,103.05453186035156,False
nhu_Latn,2000,2000,81.40343780517578,False
nhw_Latn,2000,1933,2.7645507812500005,False
nhy_Latn,2000,1996,19.991439819335938,False
nif_Latn,2000,2000,88.34304885864258,False
nij_Latn,2000,1997,45.62680358886719,False
nim_Latn,2000,1998,44.563349914550784,False
nio_Cyrl,90,90,-inf,True
niy_Latn,2000,2000,137.7408203125,False
njb_Latn,2000,2000,72.65482864379882,False
njz_Latn,2000,2000,78.31016387939454,False
nkf_Latn,2000,1999,55.83738250732422,False
nki_Latn,2000,1969,6.27301025390625,False
nko_Latn,2000,2000,70.75927696228027,False
nla_Latn,233,231,35.056854248046875,False
nlc_Latn,2000,1997,91.2743408203125,False
nlg_Latn,2000,1995,42.858038330078124,False
nma_Latn,2000,2000,81.14910202026367,False
nmh_Latn,2000,2000,47.88517608642578,False
nmo_Latn,2000,2000,42.43851928710937,False
nmw_Latn,2000,1996,61.67597961425781,False
nmz_Latn,2000,2000,72.8925895690918,False
nng_Latn,2000,2000,77.59744186401367,False
nnh_Latn,2000,2000,102.53353958129883,False
nnp_Latn,2000,2000,70.79239654541016,False
nnq_Latn,2000,1997,23.976036071777344,False
nnw_Latn,2000,2000,112.55881271362304,False
nod_Thai,2000,1998,72.42069854736329,False
non_Latn,502,494,9.919915008544923,False
nov_Latn,1813,1687,3.2191490173339847,False
nph_Latn,2000,1999,50.407003784179686,False
npi_Latn,359,359,21.11903076171875,False
npo_Latn,2000,1998,60.2723991394043,False
npy_Latn,2000,1999,41.10461196899414,False
nqo_Nkoo,2000,2000,169.3381446838379,False
nrf_Latn,2000,1977,18.543554687500002,False
nri_Latn,2000,1995,41.31024169921875,False
nsa_Latn,2000,1998,49.84523658752442,False
nss_Latn,2000,1996,56.60774612426758,False
nsu_Latn,2000,1989,25.324951171875004,False
ntp_Latn,2000,2000,96.74479293823242,False
ntr_Latn,2000,1999,77.92926177978516,False
ntu_Latn,2000,2000,102.26212768554687,False
nuj_Latn,2000,1990,21.0833740234375,False
nus_Latn,2000,1999,31.025301361083987,False
nuy_Latn,2000,1994,123.55148544311524,False
nuz_Latn,1598,1598,25.04555358886719,False
nwb_Latn,2000,2000,84.51886138916015,False
nwi_Latn,2000,2000,86.9273063659668,False
nwx_Deva,2000,1997,26.552728271484376,False
nxd_Latn,2000,1995,19.200469970703125,False
nyf_Latn,2000,1991,17.09955596923828,False
nyo_Latn,2000,1983,6.817104339599609,False
nza_Latn,2000,2000,98.04063186645507,False
obo_Latn,2000,1992,70.36537551879883,False
oku_Latn,2000,2000,83.67472076416016,False
old_Latn,2000,1996,16.097963333129883,False
olo_Latn,2000,1990,8.909693908691407,False
omb_Latn,2000,2000,71.1690559387207,False
ood_Latn,2000,1997,72.82757568359375,False
ory_Latn,435,433,12.333761596679688,False
ota_Arab,674,667,4.119662857055665,False
otd_Latn,2000,1996,58.01387023925781,False
otm_Latn,2000,2000,56.373365020751955,False
otn_Latn,2000,1997,69.5946258544922,False
oto_Latn,2000,1940,5.052309608459472,False
otq_Latn,2000,2000,29.108395385742188,False
otw_Latn,85,85,-inf,True
oym_Latn,2000,2000,95.24627990722657,False
ozm_Latn,2000,2000,122.05572128295898,False
pab_Latn,2000,2000,81.12932510375977,False
pah_Latn,2000,2000,82.54980239868165,False
pan_Latn,2000,1909,9.636552429199218,False
pao_Latn,2000,2000,60.365318298339844,False
pbb_Latn,2000,1998,87.84442825317383,False
pbc_Latn,2000,2000,91.61616363525391,False
pbi_Latn,2000,1998,80.8674072265625,False
pcd_Latn,2000,1961,3.2294158935546875,False
pdc_Latn,2000,1973,26.021594238281264,False
pem_Latn,2000,1973,24.9870849609375,False
pfe_Latn,2000,2000,72.66109085083008,False
pfl_Latn,2000,1958,4.948385620117188,False
pio_Latn,2000,2000,117.24376220703125,False
pir_Latn,2000,2000,67.49391250610351,False
pkb_Latn,2000,2000,37.71810455322266,False
plg_Latn,2000,1998,45.69047775268556,False
pmf_Latn,2000,1981,82.43293762207031,False
pmq_Latn,315,315,93.97046813964843,False
pne_Latn,2000,2000,79.08077926635742,False
pnt_Grek,846,837,11.14288330078125,False
pny_Latn,2000,2000,100.01550979614258,False
pos_Latn,2000,2000,84.57760543823242,False
pot_Latn,2000,1995,82.90271606445313,False
poy_Latn,2000,1999,32.891641235351564,False
ppk_Latn,2000,1999,58.30033569335938,False
pps_Latn,2000,2000,39.67177734375,False
prf_Latn,2000,1995,42.58795166015625,False
prg_Latn,891,891,11.690101623535156,False
pri_Latn,2000,1999,106.68902740478516,False
prq_Latn,2000,1998,21.35179901123047,False
pse_Latn,2000,2000,38.21080627441406,False
pss_Latn,2000,2000,84.18816375732422,False
ptu_Latn,2000,1999,31.651852416992188,False
pua_Latn,2000,1997,6.474159240722656,False
pui_Latn,2000,2000,67.6607650756836,False
pwn_Latn,561,517,99.47147216796876,False
quf_Latn,2000,1995,36.2850830078125,False
qus_Latn,2000,1999,27.36187286376953,False
qva_Latn,2000,1985,8.749160766601562,False
qvc_Latn,2000,2000,42.80986022949219,False
qve_Latn,2000,1978,7.100249862670899,False
qvm_Latn,2000,1982,10.682894897460937,False
qvn_Latn,2000,1991,12.828025817871094,False
qvo_Latn,2000,1993,9.522909545898438,False
qvs_Latn,2000,1998,32.18293914794922,False
qvz_Latn,2000,1996,19.036907196044922,False
qwh_Latn,2000,2000,42.124674224853514,False
qxh_Latn,2000,1988,9.076021575927735,False
qxl_Latn,2000,1997,57.174859619140626,False
qxn_Latn,2000,1972,6.762657928466798,False
qxr_Latn,2000,1947,5.5027618408203125,False
ram_Latn,2000,2000,171.7580139160156,False
rap_Latn,2000,1999,73.37874298095703,False
rav_Deva,2000,1998,34.32510070800782,False
raw_Latn,2000,2000,121.55743942260742,False
rcf_Latn,2000,1994,16.520993423461913,False
rej_Latn,2000,1974,29.558108520507815,False
rel_Latn,2000,1999,47.890393066406254,False
rgu_Latn,2000,1994,23.955223846435548,False
rhg_Latn,2000,1996,13.4125394821167,False
ria_Latn,2000,1999,59.58662338256836,False
rim_Latn,2000,1996,55.20093536376953,False
rjs_Deva,2000,2000,37.20934066772461,False
rkb_Latn,2000,2000,84.81389846801758,False
rme_Latn,366,366,26.790973663330078,False
rml_Latn,1790,1779,26.914146423339844,False
rmo_Latn,2000,1980,23.424843978881835,False
rmq_Latn,2000,2000,38.39512329101562,False
row_Latn,2000,1993,26.413796997070314,False
rtm_Latn,2000,1996,50.61354446411133,False
rub_Latn,2000,2000,56.11159553527832,False
rue_Cyrl,2000,1911,5.0324249267578125,False
ruf_Latn,2000,1995,26.356400299072266,False
rup_Latn,2000,1995,25.03448486328125,False
sab_Latn,2000,1999,116.97451171875,False
saj_Latn,2000,2000,79.64733352661133,False
sas_Latn,2000,1997,59.99205017089844,False
sat_Latn,2000,2000,80.89320068359375,False
sat_Olck,2000,2000,66.8281005859375,False
say_Latn,693,693,19.581483459472658,False
sbd_Latn,2000,2000,64.86769485473633,False
sbe_Latn,2000,1998,49.60533561706543,False
sbl_Latn,2000,1997,41.63492431640625,False
sbs_Latn,271,271,17.678699493408203,False
sby_Latn,172,171,-inf,True
sck_Deva,2000,1987,21.373734283447266,False
sdc_Latn,692,682,18.980303192138674,False
sdo_Latn,643,635,28.333814239501955,False
sdq_Latn,2000,2000,66.18962936401367,False
sel_Cyrl,111,111,-inf,True
sey_Latn,2000,1999,84.59578552246094,False
sfw_Latn,2000,1998,17.294480895996095,False
sgb_Latn,2000,1999,43.64103698730469,False
sgc_Latn,2000,1982,6.0548866271972654,False
sgh_Cyrl,614,607,23.335182189941406,False
sgs_Latn,2000,1983,12.28671112060547,False
sgw_Ethi,2000,1994,25.23163757324219,False
shi_Latn,2000,1817,4.292041015625,False
shk_Latn,2000,2000,91.0745346069336,False
shr_Latn,2000,1943,4.311482238769531,False
shu_Arab,2000,2000,42.911903381347656,False
sig_Latn,2000,2000,75.4308464050293,False
sil_Latn,2000,1999,59.190608215332034,False
sjo_Mong,688,688,95.40908317565918,False
sju_Latn,102,102,-inf,True
skr_Arab,2000,1910,2.879719543457031,False
sld_Latn,2000,2000,66.48530426025391,False
sma_Latn,2000,1993,20.564242553710937,False
smj_Latn,2000,1990,12.725977325439453,False
smk_Latn,2000,2000,43.53903503417969,False
sml_Latn,2000,2000,48.30651321411133,False
smn_Latn,2000,1994,21.634645080566408,False
sms_Latn,2000,1996,35.35352325439453,False
smt_Latn,2000,1996,14.971353530883789,False
snd_Deva,2000,1965,8.974598693847657,False
snd_Latn,2000,1949,8.302673339843752,False
snf_Latn,2000,1999,64.80342407226563,False
snn_Latn,2000,2000,107.11408157348633,False
snw_Latn,2000,1999,56.703076171875004,False
soe_Latn,945,945,19.563711547851565,False
soy_Latn,2000,2000,77.94991531372071,False
spm_Latn,2000,2000,90.5822853088379,False
spp_Latn,2000,2000,83.68495101928711,False
sri_Latn,2000,1996,68.27348899841309,False
srq_Latn,2000,1999,70.2584342956543,False
srr_Latn,2000,1991,29.37862777709961,False
stn_Latn,2000,2000,63.393994140625,False
stp_Latn,2000,2000,132.9198471069336,False
stq_Latn,2000,1990,42.25991592407227,False
suc_Latn,2000,2000,75.96475753784179,False
sur_Latn,2000,2000,80.34591598510742,False
swb_Latn,1096,1094,14.438768005371093,False
swg_Latn,2000,1805,4.378497314453125,False
swk_Latn,2000,1995,14.423442077636718,False
sxb_Latn,2000,2000,40.07256088256836,False
syb_Latn,2000,1999,63.02941741943359,False
syc_Syrc,2000,1998,11.546257781982423,False
syl_Beng,2000,1990,22.338966369628906,False
syl_Latn,2000,1999,38.45737915039062,False
syl_Sylo,2000,2000,89.45831298828125,False
szb_Latn,2000,1998,70.49210166931152,False
szy_Latn,2000,1995,69.5522476196289,False
tab_Cyrl,2000,1996,30.60559844970703,False
taj_Deva,2000,1995,64.17809448242187,False
tam_Latn,2000,1932,5.904232978820802,False
tap_Latn,2000,1993,21.172174072265626,False
taq_Tfng,2000,1999,52.54403381347657,False
tat_Latn,885,880,10.955704116821291,False
tav_Latn,2000,2000,51.209904479980466,False
taw_Latn,2000,1999,43.28076934814453,False
tay_Latn,743,740,61.216009521484374,False
tbk_Latn,2000,2000,83.41549758911133,False
tbl_Latn,2000,2000,78.61740036010742,False
tbw_Latn,2000,2000,75.24476547241211,False
tby_Latn,2000,2000,51.26812896728516,False
tca_Latn,2000,2000,141.7647705078125,False
tcc_Latn,2000,2000,57.3404296875,False
tcy_Knda,2000,1950,3.4637260437011723,False
ted_Latn,2000,2000,34.520477294921875,False
tee_Latn,2000,1999,82.4214340209961,False
tel_Latn,2000,1849,3.2347351074218755,False
tem_Latn,2000,2000,54.066139221191406,False
ter_Latn,2000,1999,91.92048645019531,False
tew_Latn,2000,1999,137.3482864379883,False
tfr_Latn,2000,1999,97.83760833740234,False
tgp_Latn,2000,2000,61.625624084472655,False
thk_Latn,2000,2000,59.13688163757324,False
thl_Deva,2000,1991,22.99188995361328,False
thv_Latn,372,370,3.3781808853149413,False
tig_Ethi,2000,1861,1.0659637451171875,False
tik_Latn,2000,2000,113.82289352416993,False
tiy_Latn,2000,2000,75.033056640625,False
tke_Latn,2000,1987,13.664907836914065,False
tkl_Latn,505,500,8.75721893310547,False
tkr_Cyrl,777,777,49.07435913085938,False
tku_Latn,2000,1995,9.773030090332032,False
tlb_Latn,2000,1999,47.96976547241211,False
tlj_Latn,2000,2000,50.447550201416014,False
tly_Latn,2000,1984,73.5644760131836,False
tmc_Latn,2000,2000,107.53990173339844,False
tmd_Latn,2000,2000,95.36743659973145,False
tnc_Latn,2000,2000,118.8261703491211,False
tnk_Latn,2000,1999,87.12258300781251,False
tnn_Latn,2000,1997,42.15391845703125,False
tnp_Latn,2000,2000,42.83377380371094,False
tnr_Latn,2000,2000,83.83877563476562,False
toc_Latn,2000,2000,119.73357696533203,False
too_Latn,2000,1994,19.805484771728516,False
tos_Latn,2000,1998,73.0137435913086,False
tpa_Latn,1672,1672,15.805801391601562,False
tpn_Latn,493,490,8.871495056152344,False
tpp_Latn,2000,2000,60.74104537963868,False
tpt_Latn,2000,2000,67.85032806396484,False
tpw_Latn,360,359,9.964314651489257,False
tqo_Latn,2000,1995,68.91727752685547,False
trc_Latn,2000,2000,134.85831146240236,False
trn_Latn,2000,2000,75.79291458129883,False
tro_Latn,2000,2000,39.88079566955567,False
trq_Latn,2000,2000,76.89308013916016,False
trs_Latn,2000,1997,109.26342163085937,False
trv_Latn,2000,1995,74.2765380859375,False
tsg_Latn,2000,2000,67.33246383666992,False
tsw_Latn,2000,2000,32.75432586669922,False
ttc_Latn,2000,2000,52.814554595947264,False
ttq_Latn,2000,1999,24.067532348632813,False
ttq_Tfng,2000,2000,65.27500915527344,False
tue_Latn,2000,2000,60.97700653076172,False
tuf_Latn,2000,1999,87.5745819091797,False
tuk_Arab,2000,1999,51.11841583251953,False
tul_Latn,2000,2000,59.49324264526367,False
tuv_Latn,532,526,18.798032760620117,False
twb_Latn,2000,1985,7.287351989746094,False
twu_Latn,2000,1997,29.944024658203126,False
txu_Latn,2000,2000,106.24039993286132,False
tzl_Latn,190,190,-inf,True
tzm_Tfng,1590,1289,1.1191757202148438,False
udu_Latn,2000,2000,102.16501922607422,False
upv_Latn,2000,1999,73.77586669921875,False
ura_Latn,2000,2000,83.33947067260742,False
urb_Latn,2000,1985,89.39823303222657,False
uri_Latn,2000,2000,93.92620391845703,False
urk_Thai,2000,2000,133.02173385620117,False
urt_Latn,2000,2000,88.05816268920898,False
urw_Latn,1006,1006,75.51682662963867,False
ury_Latn,2000,1997,95.27308349609376,False
usp_Latn,2000,1999,48.82249908447265,False
uth_Latn,2000,2000,96.45745315551758,False
uvh_Latn,2000,2000,108.1925666809082,False
vag_Latn,2000,2000,47.14639472961426,False
var_Latn,2000,2000,93.553466796875,False
vep_Latn,2000,1979,9.881538391113283,False
vid_Latn,2000,1998,15.42013931274414,False
vmk_Latn,1646,1592,3.7690277099609375,False
vmy_Latn,2000,2000,62.162024688720706,False
vot_Latn,119,119,-inf,True
vun_Latn,2000,1991,14.78487777709961,False
vut_Latn,2000,2000,97.16460266113282,False
wal_Ethi,2000,1997,26.75422058105469,False
wat_Latn,2000,1998,58.05111846923828,False
way_Latn,2000,2000,82.85320472717285,False
wba_Latn,2000,1998,47.961120986938475,False
wed_Latn,2000,1948,12.532675933837892,False
wew_Latn,727,718,26.996273422241213,False
whg_Latn,782,774,31.775014495849614,False
whk_Latn,2000,1998,63.8703727722168,False
wib_Latn,2000,2000,106.00911483764648,False
wim_Latn,2000,2000,113.42485885620117,False
wlv_Latn,1486,1478,25.80341796875,False
wmt_Latn,1953,1953,73.69491577148438,False
wmw_Latn,2000,1993,24.499813842773438,False
wob_Latn,2000,2000,78.9673355102539,False
wrk_Latn,2000,2000,123.11831512451172,False
wsg_Telu,2000,2000,56.18895416259765,False
wwa_Latn,2000,1998,64.2763557434082,False
xal_Cyrl,2000,1987,30.085194396972668,False
xbi_Latn,2000,1993,90.79566955566406,False
xbr_Latn,2000,1989,60.44241027832031,False
xed_Latn,2000,1997,73.72415161132814,False
xmm_Latn,2000,1998,34.641299438476565,False
xnn_Latn,2000,1991,19.550994873046875,False
xrb_Latn,2000,2000,81.77703018188477,False
xsb_Latn,2000,1996,30.64278221130371,False
xsr_Deva,2000,1999,59.72807769775391,False
xtd_Latn,2000,1998,64.68214340209961,False
xum_Latn,113,113,-inf,True
xuo_Latn,2000,1998,111.32746887207031,False
yaa_Latn,2000,1996,83.05192565917969,False
yad_Latn,2000,2000,98.39731063842774,False
yal_Latn,2000,1998,18.584529113769534,False
yam_Latn,2000,1999,93.45081329345703,False
yaq_Latn,2000,2000,96.1077865600586,False
yas_Latn,2000,2000,84.71584777832031,False
yat_Latn,2000,2000,83.9180290222168,False
yaz_Latn,2000,2000,97.14443130493164,False
ybb_Latn,2000,1970,21.463323211669923,False
ycn_Latn,2000,1999,87.038037109375,False
yli_Latn,2000,1997,78.88757019042968,False
yrb_Latn,2000,2000,43.14137916564941,False
yrk_Cyrl,1902,1894,43.76484909057618,False
yrl_Latn,2000,1796,18.380824089050293,False
yup_Latn,270,270,36.96456642150879,False
yuz_Latn,2000,1999,69.96455230712891,False
yva_Latn,2000,2000,72.69482421875,False
zaa_Latn,2000,1999,92.64812927246093,False
zac_Latn,2000,2000,74.830078125,False
zad_Latn,2000,2000,53.931497955322264,False
zae_Latn,2000,2000,77.93273544311523,False
zam_Latn,2000,2000,123.52275772094727,False
zao_Latn,2000,2000,54.873898315429685,False
zar_Latn,2000,1999,33.349449157714844,False
zas_Latn,2000,1999,61.0053092956543,False
zat_Latn,2000,2000,74.20090789794922,False
zav_Latn,2000,2000,57.655348205566405,False
zaw_Latn,2000,2000,64.7263916015625,False
zca_Latn,2000,2000,70.41454010009765,False
zdj_Latn,1573,1553,14.983181762695313,False
zea_Latn,2000,1836,2.002147674560547,False
zgh_Tfng,2000,1870,1.0144664764404296,False
ziw_Latn,2000,1968,5.610386657714844,False
zoc_Latn,2000,2000,90.70232391357422,False
zos_Latn,2000,2000,80.56500549316407,False
zpc_Latn,2000,2000,64.46351013183593,False
zpg_Latn,833,830,44.74841003417969,False
zpi_Latn,2000,1997,56.39369506835938,False
zpj_Latn,90,88,-inf,True
zpl_Latn,2000,1999,77.70427703857422,False
zpm_Latn,2000,1999,76.54063415527344,False
zpo_Latn,2000,1999,45.35087585449219,False
zpq_Latn,2000,2000,29.739199829101562,False
zpt_Latn,2000,1997,79.34367370605469,False
zpu_Latn,2000,1999,58.55140228271485,False
zpv_Latn,2000,2000,110.95445098876954,False
zpz_Latn,2000,2000,84.02443008422851,False
zsm_Arab,281,280,2.131625747680664,False
zsr_Latn,2000,2000,34.25574493408203,False
ztq_Latn,2000,2000,57.4593391418457,False
zty_Latn,2000,2000,60.44298629760742,False
zyb_Latn,2000,2000,99.84180755615235,False
zyp_Latn,2000,1999,54.623391723632814,False
