lang,N,degenerate,f1_nemo_baseline,fp_nemo_baseline,f1_nemo_floor21,fp_nemo_floor21,f1_nemo_gated,fp_nemo_gated,support
agx_Cyrl,1958,False,0.8525,114,0.8926701570680629,78,0.9686609686609686,17,345
aha_Latn,15133,False,0.9942528735632183,24,0.9942506707550786,23,0.996529116853066,1,2601
ahk_Latn,100000,False,0.9998919643050064,1,0.9998703599671579,2,0.9998703599671579,2,23142
aia_Latn,17546,False,0.9980494148244473,10,0.9978865225166639,10,0.9988608624898292,4,3072
aii_Syrc,24440,True,1.0,0,0.9994662871375201,3,0.9994662871375201,3,2809
aim_Latn,11048,False,0.9836984207845134,55,0.9856923863055698,45,0.9902313624678662,24,1940
ain_Latn,4507,False,0.9500000000000001,69,0.9743589743589743,28,0.9794871794871794,4,792
ajg_Latn,29217,False,0.9676353387112451,234,0.9665600465251527,254,0.9665600465251527,254,5077
aji_Latn,12641,False,0.9972640218878249,2,0.9974925917483474,2,0.9963470319634703,1,2197
ajz_Latn,11064,False,0.9879948914431673,43,0.9920410783055199,25,0.9958677685950413,6,1938
akb_Latn,13505,False,0.8186708311643242,1038,0.8273078273078274,975,0.9296952798247361,321,2366
ake_Latn,17791,False,0.9988283538371412,4,0.9988283538371412,4,0.9991210079109288,3,1705
akh_Latn,24012,False,0.9972451790633607,6,0.9976377952755906,5,0.9976377952755906,5,1268
akp_Latn,17785,False,0.9966923925027563,18,0.9965092779717067,19,0.9990776609481646,1,2712
ald_Latn,11035,False,1.0,0,0.9997416688194266,1,0.999482936918304,0,1935
alj_Latn,13407,False,0.985945038808475,65,0.9886411442995372,52,0.9972381559379647,8,2352
aln_Latn,62542,False,0.8856521560743444,2739,0.8886965838381341,2643,0.8886965838381341,2643,10841
alp_Latn,17561,False,0.9925028835063437,23,0.9945102571511124,16,0.9976798143851509,4,1724
alq_Latn,17867,False,0.9907759088442757,22,0.99185667752443,19,0.9950953678474115,6,1838
als_Latn,100000,False,0.9726847939553612,654,0.9732701280651247,726,0.9732603112720072,946,82012
alt_Cyrl,84843,False,0.9873788595898129,218,0.9869641985048273,222,0.9869641985048273,222,13261
aly_Latn,6317,False,0.9919354838709677,18,0.9928251121076233,16,0.9981949458483755,3,1107
alz_Latn,92770,False,0.9906542056074767,206,0.9887474635676076,290,0.9887474635676076,290,16156
ame_Latn,34032,False,0.9972205845194981,6,0.9972210526315789,7,0.9972210526315789,7,5947
amf_Latn,13325,False,0.9837606837606837,72,0.9890440386680989,47,0.9954397394136809,7,2306
amh_Ethi,100000,False,0.9525149318755994,3987,0.953170428136638,4050,0.9583069845576061,4290,103607
ami_Latn,87543,False,0.995872371093494,102,0.9958731822350321,105,0.9958731822350321,105,15224
amk_Latn,17696,False,0.9847130083645803,46,0.9878472222222223,35,0.9947552447552448,11,1714
amm_Latn,24436,False,0.9912350597609562,22,0.9912350597609562,22,0.9912350597609562,22,1244
amn_Latn,37915,False,0.9956554307116106,29,0.9955049445609828,29,0.9955049445609828,29,3323
amp_Latn,30724,False,0.9896825396825397,25,0.989289964299881,26,0.989289964299881,26,1248
amr_Latn,23701,False,0.9971625456019457,7,0.9979716024340771,5,0.9979716024340771,5,1230
amu_Latn,17900,False,0.997765006385696,2,0.997765006385696,2,0.9977642925582881,1,3137
amx_Latn,1656,False,0.9573770491803278,26,0.9965870307167235,2,0.9965870307167235,2,292
ang_Latn,490,False,0.05360134003350083,2818,0.639344262295082,79,0.8222222222222222,19,87
anm_Latn,30734,False,0.9933023255813953,47,0.9927468848800446,52,0.9927468848800446,52,5364
ann_Latn,22124,False,0.9969325153374233,12,0.9974424552429668,10,0.9974424552429668,10,1950
anp_Deva,4499,False,0.019658935527979156,37730,0.021357568872479412,34184,0.032343323030058685,21312,650
anv_Latn,17797,False,0.9982558139534884,5,0.9988365328679465,3,0.9988351776354106,1,1718
any_Latn,11974,False,0.9990467111534795,1,0.9990467111534795,1,0.9978525411596277,1,2099
aoi_Latn,3242,False,0.9895652173913044,12,0.9947552447552448,6,0.9964912280701754,3,569
aoj_Latn,55040,False,0.9989745693191139,4,0.9988721419050548,5,0.9988721419050548,5,4877
aom_Latn,17715,False,0.9977094240837696,12,0.9985262813165219,7,0.9995082773315849,1,3051
aoz_Latn,13501,False,0.9831705796800332,76,0.9887123745819398,48,0.9953625632377741,12,2371
apb_Latn,10888,False,0.9976234486400845,8,0.9978869519281564,7,0.9981476581106112,3,1890
apc_Arab,79058,False,0.7487028945931185,4542,0.7486349986349986,4548,0.7486349986349986,4548,13787
ape_Latn,59332,False,0.9929906542056075,33,0.9926070038910506,36,0.9926070038910506,36,2553
apn_Latn,16297,False,0.9974999999999999,8,0.9978118161925601,7,0.99812382739212,6,1596
apr_Latn,24377,False,0.9975389663658737,6,0.9975389663658737,6,0.9975389663658737,6,1216
apt_Latn,11049,False,0.9892418032786885,37,0.9917822290703646,27,0.9966399586456449,5,1936
apu_Latn,11186,False,0.9925850166197904,12,0.992831541218638,9,0.9940980241211189,2,1958
apw_Latn,11058,False,0.9971685971685972,11,0.9979381443298969,7,0.9984528107271791,5,1937
apy_Latn,36974,False,0.9952299829642249,30,0.9954882097556823,32,0.9954882097556823,32,5868
apz_Latn,24230,False,0.9980650835532102,11,0.9977132805628848,12,0.9977132805628848,12,2837
aqz_Latn,271,False,0.22641509433962262,50,0.4,0,0.4,0,44
arb_Arab,100000,False,0.9628451198719916,2372,0.9635644380843814,2466,0.9637176991399371,2550,1065827
arb_Latn,847,False,0.1264855687606112,2058,0.4563552833078101,355,0.93125,22,149
arc_Syrc,410,True,0.0,7,0.0,0,0.0,0,73
are_Latn,6673,False,0.993587002992732,14,0.9931565440547476,14,0.9957007738607051,5,1163
arg_Latn,25914,False,0.6390874305104324,4878,0.6373960216998191,4872,0.6373960216998191,4872,4547
arl_Latn,24447,False,0.9952718676122932,11,0.9952718676122932,11,0.9952718676122932,11,1264
arn_Latn,100000,False,0.989020234739809,30,0.9890447252770359,37,0.9886289593711247,57,24002
arp_Latn,1963,False,0.9690140845070422,22,0.9942196531791908,4,0.9956584659913169,3,344
arq_Arab,2712,False,0.5026315789473684,667,0.5632530120481927,483,0.631578947368421,309,471
arr_Latn,572,False,0.44720496894409933,151,0.8323699421965318,2,0.8352941176470587,0,99
ars_Arab,18539,False,0.11323679199326868,39352,0.11536638757870506,38502,0.11536638757870506,38502,3253
ary_Arab,100000,False,0.727150851922867,11960,0.7242356219521635,12338,0.7179589091353797,13067,28866
arz_Arab,100000,False,0.5357628648000755,25101,0.53538616325558,26056,0.534513504718516,27032,29261
asg_Latn,17719,False,0.9947816533919253,16,0.994778785380599,15,0.9958734525447042,11,1814
asm_Beng,100000,False,0.9939893196676165,164,0.9938594496247442,182,0.9936583147868955,206,41846
asm_Latn,455,False,0.15703380588876772,764,0.6923076923076923,38,0.84,6,81
aso_Latn,23837,False,0.9980155150640448,9,0.9978354978354979,10,0.9978354978354979,10,2768
ast_Latn,100000,False,0.9669199083506287,8322,0.9635350041850256,9628,0.9606058129373377,10878,154447
ata_Latn,27005,False,0.9974409152491345,13,0.9977413040204788,11,0.9977413040204788,11,3317
atb_Latn,25098,False,0.9942797711908476,7,0.9945412009357941,7,0.9945412009357941,7,1927
atd_Latn,17597,False,0.9928134149587435,24,0.9933386624034105,21,0.9975916510569975,5,1868
atg_Latn,17802,False,0.9827878787878788,69,0.9873356064296152,50,0.9936274509803922,24,2029
ati_Latn,10154,False,0.9681492109038736,44,0.971774193548387,31,0.9793544635068334,1,1754
atj_Latn,1662,False,0.827178729689808,105,0.8738170347003156,65,0.953528399311532,12,292
atq_Latn,6661,False,0.9734289329396878,60,0.9821124361158433,38,0.9931093884582256,12,1157
att_Latn,17829,False,0.9951608311984059,17,0.996011396011396,14,0.997716894977169,8,1748
auc_Latn,17817,False,1.0,0,1.0,0,1.0,0,1732
aui_Latn,4581,False,0.9304245283018867,117,0.9575242718446602,69,0.9886649874055417,13,790
auy_Latn,24037,False,0.9966284558327714,4,0.9968539325842697,4,0.9968539325842697,4,2228
ava_Cyrl,17634,False,0.9856537332898598,83,0.9862924281984334,78,0.9955511616411271,20,3028
avk_Latn,3056,False,0.4845360824742268,1082,0.8197767145135567,205,0.9334619093539055,18,535
avn_Latn,11063,False,0.9795211998846264,69,0.9812301472711522,64,0.9923708920187794,17,1700
avt_Latn,24340,False,0.9946768060836502,7,0.9958127141225732,4,0.9958127141225732,4,1315
avu_Latn,17019,False,0.999665327978581,2,0.999665327978581,2,0.9998326359832636,1,2987
awa_Deva,18700,False,0.7232792389479575,1302,0.723916083916084,1301,0.723916083916084,1301,3261
awb_Latn,24529,False,0.9934489402697495,17,0.9945987654320987,14,0.9945987654320987,14,1289
awi_Latn,6621,False,0.9893662271373884,25,0.9923208191126279,18,0.9952931108258452,11,1163
awx_Latn,4174,False,0.9288135593220339,41,0.9630931458699472,20,0.9909255898366606,3,275
ayo_Latn,6717,False,0.9911504424778761,21,0.9945031712473573,13,0.9991503823279524,2,1176
ayp_Arab,6764,False,0.9097859327217126,236,0.9447755264203417,138,0.9797639123102866,20,1190
ayr_Latn,100000,False,0.9945951582349977,110,0.9946049828656108,174,0.9943300161999538,242,86668
azb_Arab,100000,False,0.981053968810233,1119,0.9807991242474001,1150,0.9802368947754093,1218,45402
azg_Latn,17785,False,0.999519461797213,2,0.999519461797213,2,0.9995193078032368,1,3121
azj_Cyrl,26412,False,0.993579809608147,46,0.993466947181929,45,0.993466947181929,45,4500
azj_Latn,100000,False,0.994702915471637,901,0.9947499285073425,1036,0.9953218999143691,1336,229211
azz_Latn,17799,False,0.9578565447948646,150,0.961344537815126,137,0.9853321829163071,47,1717
bak_Cyrl,100000,False,0.9707905170321224,889,0.9704377717116571,926,0.9703054298642534,983,49991
bal_Arab,39095,False,0.9589980617265543,423,0.955940263021027,467,0.955940263021027,467,6559
bam_Latn,18697,False,0.6687968538773504,2183,0.6562274150807034,2345,0.6562274150807034,2345,3233
ban_Latn,41792,False,0.9358477568242487,608,0.9287242234961923,689,0.9287242234961923,689,5571
bao_Latn,17847,False,0.9976784677887406,5,0.9973890339425587,6,0.9976784677887406,5,1722
bar_Latn,100000,False,0.9367459580911445,2216,0.9256154550272196,2749,0.9082007343941249,3640,19552
bas_Latn,100000,False,0.9963790931989924,65,0.9956487549148099,98,0.9946084589614741,147,19060
bav_Latn,17825,False,0.9985358711566618,2,0.9985353946297804,1,0.9986979166666667,0,3076
bba_Latn,84918,False,0.9936186186186186,23,0.993583248902398,28,0.993583248902398,28,13382
bbb_Latn,21471,False,0.9967145790554415,16,0.9973278520041111,12,0.9973278520041111,12,2427
bbc_Latn,100000,False,0.9791172919554622,339,0.9796374028757703,379,0.9848022298911601,570,45321
bbj_Latn,11052,False,0.998968540484786,2,0.9992262058292494,1,0.999484004127967,0,1939
bbk_Latn,4286,False,0.9973544973544973,4,0.9986754966887418,2,0.9986754966887418,2,754
bbo_Latn,6704,False,0.9911280101394169,20,0.9944891903348877,12,0.9952971355280035,1,1174
bbr_Latn,23818,False,0.9930555555555556,18,0.9942062572421785,15,0.9942062572421785,15,1287
bch_Latn,22386,False,0.9969512195121951,12,0.997139042532901,9,0.997139042532901,9,2620
bci_Latn,100000,False,0.9984920789795809,90,0.9978904075590774,164,0.9974309911059139,223,56364
bcl_Latn,100000,False,0.9823128502388853,2496,0.9815969162995594,2654,0.9814203205970116,3066,182288
bco_Latn,3937,False,1.0,0,1.0,0,1.0,0,281
bcw_Latn,17698,False,0.9994439295644115,2,0.9996293550778355,2,0.9996293550778355,2,2697
bdd_Latn,30992,False,0.9951592356687898,15,0.9951592356687898,15,0.9951592356687898,15,1957
bdh_Latn,12360,False,0.9979276997467189,6,0.9986181483187471,4,0.9995389580451821,0,2170
bdq_Latn,4240,False,0.9866844207723036,20,0.9912926992632285,12,0.9926224010731053,10,741
bea_Latn,1152,False,0.7937131630648331,105,0.9758454106280194,10,0.9926289926289926,3,202
bef_Latn,24278,False,0.9950537267610439,28,0.9953901314666211,24,0.9953901314666211,24,2918
bel_Cyrl,100000,False,0.9910401676177872,1727,0.991136015499175,1734,0.9902068320222047,2060,126366
bem_Latn,100000,False,0.9794483218544112,2972,0.9792678946570009,3123,0.9797973073788837,3294,218924
ben_Beng,100000,False,0.9924209974831056,711,0.9925337344600275,726,0.9930945210639213,778,283921
ben_Latn,3910,False,0.4835085175788329,1408,0.6352715040845747,736,0.9010526315789473,99,684
beq_Latn,11039,False,0.9340420391398889,267,0.9461048505634493,212,0.9833852544132917,19,1939
bew_Latn,16291,False,0.7020242914979757,1954,0.6956637758505669,2033,0.7582883014458888,1396,2855
bex_Latn,22281,False,0.9983070712332335,8,0.999088422971741,5,0.999088422971741,5,3838
bfd_Latn,17820,False,1.0,0,0.9998027224304596,0,0.9998027224304596,0,2535
bfo_Latn,13446,False,0.9957283212302436,3,0.9959427717275251,3,0.9963682973723563,1,2348
bgr_Latn,17611,False,0.9663082437275986,138,0.968158965764903,130,0.9822427633179275,67,2025
bgs_Latn,19527,False,0.9937658739321173,24,0.9930747922437673,26,0.9930747922437673,26,2155
bgt_Latn,10924,False,0.9865819209039548,35,0.9911253106141285,21,0.9960644007155635,3,1400
bgz_Latn,13364,False,0.9805153991200501,88,0.9833928946815219,73,0.994458653026428,14,2345
bhg_Latn,7106,False,0.9778206364513018,23,0.9873417721518987,13,0.9960707269155207,4,507
bhl_Latn,27070,False,0.9916610322289835,34,0.9914337240757439,34,0.9914337240757439,34,2203
bho_Deva,55844,False,0.6410812306840721,6769,0.6361311535300027,6972,0.6361311535300027,6972,7961
bhp_Latn,8035,False,0.9614835948644793,44,0.957393483709273,44,0.9582417582417582,10,1412
bhw_Latn,96876,False,0.990569144636388,30,0.9904208824762019,35,0.9904208824762019,35,16828
bhz_Latn,6727,False,0.9831649831649832,40,0.9894022891055533,24,0.9961554891072191,7,1168
bib_Latn,17804,False,0.9991928974979822,3,0.9995155821088325,1,0.9996770025839793,0,3097
big_Latn,24303,False,0.9918887601390498,21,0.9938080495356036,16,0.9938080495356036,16,1284
bim_Latn,60084,False,0.9892882170387426,190,0.9889428128283384,198,0.9889428128283384,198,9906
bin_Latn,100000,False,0.9924404358479746,216,0.99192035029191,229,0.9917402746293545,238,19110
bis_Latn,100000,False,0.9955930306208968,445,0.9954321372436652,468,0.995435870971201,480,149408
biu_Latn,11038,False,0.9772497472194136,86,0.9829559908420249,62,0.9909909909909911,23,1937
biv_Latn,17791,False,0.9968857564333715,16,0.9972117434804001,13,0.9975389663658736,11,3044
bjn_Arab,6110,False,0.6305084745762712,1151,0.6458530432040367,1076,0.793009708737864,483,1071
bjn_Latn,27655,False,0.4160613397901534,8403,0.41865833785985873,8273,0.7200099552015928,1771,3372
bjp_Latn,3587,False,0.9261744966442952,43,0.9735449735449735,14,0.9928057553956834,3,277
bjr_Latn,26849,False,0.9989769820971868,4,0.9989769820971868,4,0.9989769820971868,4,1953
bjv_Latn,28868,False,0.9997486805730083,1,0.9997486805730083,1,0.9997486805730083,1,1989
bkd_Latn,17628,False,0.985209779655901,48,0.985200845665962,47,0.998467667790377,1,1633
bkl_Latn,6670,False,0.9724310776942356,65,0.9831081081081081,39,0.9969995713673382,5,1165
bkq_Latn,17510,False,0.989492119089317,34,0.9921029540801404,26,0.9982311320754716,2,1697
bku_Latn,13480,False,0.9861866889912098,65,0.9890848026868179,51,0.9976670201484624,6,2357
bkv_Latn,13494,False,0.9938179492645491,29,0.9953011533532679,21,0.9989272688264321,2,2331
bla_Latn,1048,False,0.7948164146868251,93,0.9735449735449735,8,0.9837837837837837,2,186
blh_Latn,6716,False,0.9970426700464724,7,0.9991532599491956,2,0.9995760915642221,0,1180
blk_Mymr,26251,False,0.9872264800622015,45,0.9873417721518988,46,0.9873417721518988,46,4514
blt_Latn,6684,False,0.9923664122137404,18,0.9957446808510638,10,0.9995728321230244,1,1170
blw_Latn,17130,False,0.994488671157379,18,0.995403003371131,15,0.9981561155500922,6,1624
blz_Latn,17821,False,0.9844649021864211,47,0.9858667435823478,40,0.9941826643397323,11,1718
bmh_Latn,23801,False,0.9943672549755914,15,0.9966127211140384,9,0.9966127211140384,9,1324
bmk_Latn,1657,False,0.7105263157894737,83,0.9037656903765691,18,0.9515418502202644,6,113
bmq_Latn,13524,False,0.9947000211999153,17,0.9955423476968795,12,0.9953091684434968,2,2354
bmr_Latn,17771,False,0.9982728842832469,6,0.9985603224877627,5,0.9997117324877486,1,1734
bmu_Latn,27341,False,0.9962242230612838,10,0.9950681752248332,14,0.9950681752248332,14,1718
bmv_Latn,11017,False,0.9938650306748467,7,0.9964850615114235,4,0.9973614775725593,3,567
bnj_Latn,13502,False,0.9818647322381053,44,0.9835505233924375,37,0.984812834224599,31,2342
bno_Latn,4263,False,0.7718572167615106,441,0.8157463094587205,337,0.9831422791638571,8,746
bnp_Latn,35503,False,0.9912061950387191,32,0.991585590323429,24,0.991585590323429,24,3811
boa_Latn,17164,False,0.9969660194174758,10,0.9978742787731553,7,0.9987841945288753,4,1643
bod_Tibt,45476,True,0.9329503166416401,330,0.9329681794470527,340,0.9329681794470527,340,7842
boj_Latn,41261,False,0.997352162400706,15,0.997352162400706,15,0.997352162400706,15,2825
bom_Latn,11082,False,0.9933230611196713,26,0.9940889231560011,23,0.9981916817359856,5,1934
bon_Latn,24452,False,0.9896166134185304,26,0.9904076738609113,24,0.9904076738609113,24,1239
bor_Latn,156,False,0.27848101265822783,41,0.5405405405405406,0,0.5405405405405406,0,27
bov_Latn,17729,False,0.9951752975233193,27,0.9950152757678083,28,0.9967741935483871,13,3097
box_Latn,17668,False,0.9987096774193548,8,0.9988707856105824,7,0.9995157384987894,3,3096
bpr_Latn,17724,False,0.9432886862353946,123,0.9424501424501426,125,0.9424501424501426,125,1731
bps_Latn,17697,False,0.9528693528693528,84,0.952334392569054,83,0.9525672371638142,82,2060
bpy_Beng,25498,False,0.718016821602479,2761,0.7211392968402315,2705,0.7211392968402315,2705,4479
bqc_Latn,56840,False,0.994667760459393,26,0.9949248987542932,25,0.9949248987542932,25,9778
bqj_Latn,11034,False,0.9856359362757902,50,0.9876995550902906,42,0.9957716701902748,8,1892
bqp_Latn,13480,False,0.9804255319148936,48,0.9812526629740094,43,0.9818801961202303,40,2348
bre_Latn,33378,False,0.9613013698630137,270,0.9626392459297343,257,0.9626392459297343,257,5796
brh_Arab,11614,False,0.7936079225748368,863,0.7940446650124069,856,0.9187615771368086,226,1817
bru_Latn,17733,False,0.998679432155827,8,0.9983498349834983,10,0.9996695307336418,2,3025
brx_Deva,3440,False,0.8674521354933726,168,0.8769574944071589,152,0.9198717948717948,73,601
brx_Latn,374,False,0.3731778425655977,214,0.9064748201438849,11,0.9763779527559054,0,65
bsc_Latn,11055,False,0.9974240082431736,9,0.9979381443298969,7,0.9994837377387713,1,1937
bsn_Latn,16998,False,0.9974520129098012,5,0.9977909940526762,3,0.9979605710401087,2,2946
bsp_Latn,7698,False,0.9848987108655618,25,0.9859882005899705,22,0.9884457696608274,4,1353
bsq_Latn,3179,False,0.8141459744168548,239,0.94005212858384,61,0.984474885844749,7,549
bss_Latn,17773,False,0.9977499196399872,14,0.9980707395498393,12,0.9996778350515464,1,3104
btd_Latn,14730,False,0.9771428571428571,101,0.9795450200726439,85,0.9916326133489005,7,2584
bth_Latn,10993,False,0.9927685950413223,28,0.9950815428423504,19,0.997917751171265,3,1922
bts_Latn,40284,False,0.9021473575929022,1488,0.9139728884254431,1282,0.9139728884254431,1282,7050
btt_Latn,13406,False,0.9974435449510013,11,0.9976560835286598,10,0.9985033140902289,0,2342
btx_Latn,100000,False,0.9794549550312495,388,0.9794564592005958,415,0.9768233687865558,612,29739
bud_Latn,13483,False,0.9978768577494692,9,0.9980887661923975,8,0.9987244897959183,4,2351
bug_Latn,14761,False,0.9337099811676082,249,0.9261544213871752,290,0.9655850540806293,48,2582
buk_Latn,24072,False,0.998077662437524,3,0.998077662437524,3,0.998077662437524,3,1300
bul_Cyrl,100000,False,0.9820465031989383,6762,0.981493215480596,7209,0.9806590664171063,7840,279712
bum_Latn,100000,False,0.991342299390403,99,0.9908313392878295,135,0.9903050366516907,187,21163
bus_Latn,23216,False,0.9831558087688876,81,0.9832858734678717,82,0.9832858734678717,82,4024
bvc_Latn,6694,False,0.9936467598475222,15,0.9940627650551314,13,0.9970225435984688,6,1173
bvd_Latn,4273,False,0.9854497354497354,16,0.9886892880904857,9,0.9906417112299465,4,751
bvr_Latn,17732,False,0.9891922639362912,38,0.9894676914318246,36,0.9971313826735514,9,1739
bvz_Latn,12855,False,0.9961926091825307,16,0.9964173757277205,16,0.9982054733064154,8,2225
bwd_Latn,3872,False,0.8695652173913043,80,0.9424083769633508,32,0.9554367201426024,22,271
bwi_Latn,221,False,0.3518518518518518,140,0.9487179487179489,3,0.9866666666666666,0,38
bwq_Latn,13507,False,0.9968091895341417,11,0.9953111679454391,10,0.9935677530017152,0,2347
bwu_Latn,17557,False,0.9959798994974874,21,0.9969818913480886,15,0.9978154931944211,6,2976
bxh_Latn,7138,False,0.9733750978856694,66,0.9810576164167325,46,0.9912,16,1245
bxr_Cyrl,28040,False,0.9506290054592926,253,0.9502434390214939,252,0.9502434390214939,252,4168
byr_Latn,18296,False,0.9989033369888767,7,0.9990598558445628,6,0.9990598558445628,6,3188
byv_Latn,1735,False,0.911042944785276,57,0.9867109634551494,7,0.9966329966329966,0,298
byx_Latn,17508,False,0.9969247973161868,11,0.9974825174825175,9,0.9997194950911641,0,1783
bzd_Latn,25300,False,0.9856065798492119,19,0.9847837237134552,28,0.9847837237134552,28,2941
bzh_Latn,24550,False,0.9948942377826405,12,0.9963476990504019,8,0.9963476990504019,8,1366
bzi_Thai,11019,False,0.9669775649105118,130,0.9667170953101362,130,0.9963522668056279,7,1919
bzj_Latn,100000,False,0.9915443984932698,99,0.9905112366933895,160,0.9889631668632848,240,19043
caa_Latn,17822,False,0.9987163029525032,8,0.9985556090515166,8,0.9991967871485944,3,3112
cab_Latn,100000,False,0.9966103617977847,78,0.996541165797233,98,0.9958212337984276,149,35296
cac_Latn,54632,False,0.9942488427549445,25,0.9941093969144459,27,0.9941093969144459,27,7145
caf_Latn,17803,False,0.9855990783410138,29,0.9875830205024545,21,0.9878682842287695,20,1732
cag_Latn,12070,False,0.9943289224952742,14,0.9950389794472005,13,0.9966840360018948,4,2114
cak_Latn,100000,False,0.9843966504006265,189,0.9844608268285632,197,0.9841766816791503,222,41956
cao_Latn,17717,False,0.9940051384527548,21,0.9951414689911403,17,0.998566102667049,5,1741
cap_Latn,28831,False,0.9978372533117059,16,0.9978372533117059,16,0.9978372533117059,16,3691
caq_Latn,31638,False,0.9990948587979726,3,0.9990951863916033,5,0.9990951863916033,5,5526
car_Latn,18987,False,0.9878291657446339,40,0.9893569844789356,32,0.9893569844789356,32,2247
cas_Latn,6696,False,0.9915397631133671,20,0.9944845142129826,13,0.9987217724755006,3,1172
cat_Latn,100000,False,0.9895096599616551,1330,0.9894375672766416,1593,0.9893849001604664,1996,313848
cav_Latn,17546,False,0.9949419815531091,14,0.9949419815531091,14,0.9973142345568486,5,1675
cax_Latn,28858,False,0.9979494190020505,15,0.9978130125751777,16,0.9978130125751777,16,3650
cbc_Latn,17534,False,0.9949088520282476,5,0.9952388770316862,5,0.9955657743471834,3,3055
cbi_Latn,10976,False,0.9960988296488946,15,0.9960967993754879,14,0.9986941760250719,2,1915
cbk_Latn,100000,False,0.9511816174666775,1263,0.9455126469154526,1493,0.942604380192038,1626,17976
cbr_Latn,24284,False,0.9994630391981385,3,0.9994630391981385,3,0.9994630391981385,3,2792
cbs_Latn,27312,False,0.9965729952021932,14,0.996800731261426,13,0.996800731261426,13,2182
cbt_Latn,10883,False,0.9979013641133263,8,0.9981632117554448,7,0.998424369747899,5,1902
cbu_Latn,16983,False,0.9920136908157445,23,0.992867332382311,21,0.9974175035868006,3,1744
cbv_Latn,27955,False,0.9983660130718954,4,0.9987740089906008,3,0.9987740089906008,3,1222
cce_Latn,100000,False,0.9740559401204344,508,0.9711034502088063,633,0.9675870348139255,768,17722
cco_Latn,17689,False,1.0,0,1.0,0,1.0,0,3099
ccp_Latn,6763,False,0.9378980891719745,154,0.9663382594417077,79,0.9919389053882053,8,1180
cdf_Latn,6763,False,0.9788644840447576,51,0.9899413243922883,24,0.9966159052453468,5,1181
cdo_Latn,9577,False,0.9976232917409388,6,0.9970326409495549,9,0.9985132322331252,3,1681
ceb_Latn,100000,False,0.9712550656190171,2617,0.970480801582404,3121,0.9710910205748049,3425,338056
ceg_Latn,13524,False,0.9974489795918366,12,0.9976610674037848,11,0.998510321344967,7,2346
cek_Latn,44097,False,0.9930201552819387,51,0.9928666614407776,55,0.9928666614407776,55,6369
ces_Latn,100000,False,0.9800645164726497,9237,0.9795800386232532,9701,0.9791369175220838,10098,278011
cfm_Latn,80737,False,0.9518953036408373,1193,0.9502188378464933,1248,0.9502188378464933,1248,13503
cgc_Latn,17863,False,0.9758683729433273,96,0.9773226042428677,91,0.9918276374442793,9,2705
cgg_Latn,34573,False,0.7408047888260726,3469,0.7352454129959596,3550,0.7352454129959596,3550,5997
cha_Latn,19311,False,0.9449204406364748,157,0.9519704433497538,135,0.9519704433497538,135,1567
chd_Latn,18037,False,0.9750990379173741,18,0.976796830786644,15,0.976796830786644,15,1793
che_Cyrl,56243,False,0.9414368052696582,488,0.9429903191107923,521,0.9429903191107923,521,9797
chf_Latn,18010,False,0.988088485536018,13,0.9875212705615428,14,0.9875212705615428,14,1771
chj_Latn,4286,False,0.9993355481727575,1,1.0,0,1.0,0,752
chk_Latn,100000,False,0.9977400827147592,69,0.9978207280911722,71,0.9976163481024524,107,56033
cho_Latn,1031,False,0.8232558139534883,71,0.9336870026525199,19,0.9664804469273743,3,182
chq_Latn,10965,False,0.9992201715622563,3,0.999479979199168,2,0.9992197659297789,2,1922
chr_Cher,11732,True,0.9992395437262357,1,0.9962092494313874,5,0.9977220956719818,3,657
chr_Latn,6768,False,0.9953800923981521,11,0.9970551114850652,7,0.9995782370307886,1,1185
chu_Cyrl,27598,False,0.7188452285485165,3344,0.7430181486699262,2940,0.7430181486699262,2940,4644
chv_Cyrl,47817,False,0.9825139744876021,139,0.9821019473081329,149,0.9821019473081329,149,6960
chw_Latn,99872,False,0.9708001736362322,423,0.969777444216725,486,0.969777444216725,486,17359
chz_Latn,17827,False,1.0,0,1.0,0,1.0,0,1678
cjk_Latn,100000,False,0.9595216191352346,1742,0.9575850080556263,1938,0.9545945945945946,2149,28795
cjo_Latn,17378,False,0.9772391368607745,44,0.9786729857819904,38,0.979253112033195,36,1686
cjp_Latn,13518,False,0.9976709718399321,8,0.9980936242321542,6,0.9993637327677625,0,2359
cjs_Cyrl,1320,False,0.9148514851485149,42,0.9725158562367866,11,0.9870129870129869,2,232
cjv_Latn,24274,False,0.9929664873810509,17,0.9941956882255389,13,0.9941956882255389,13,1200
ckb_Arab,100000,False,0.8882588618769522,3051,0.8882628470572262,3062,0.887991584947915,3080,29692
cko_Latn,17723,False,0.9954369954369954,23,0.9956101843722565,21,0.9977092511013216,5,2839
ckt_Cyrl,2269,False,0.9787234042553191,14,0.9848866498740554,9,0.9833119383825416,2,394
cle_Latn,17829,False,1.0,0,1.0,0,1.0,0,1701
clu_Latn,10945,False,0.8578542326844727,610,0.8737012237358578,526,0.9811912225705329,37,1913
cly_Latn,13513,False,0.8808988764044944,129,0.8814016172506738,129,0.8819959541469993,126,2361
cme_Latn,17736,False,0.9963026867143209,10,0.9967956618190782,9,0.998025666337611,4,2026
cmn_Hani,100000,False,0.8554619513066726,3059,0.8552806148613551,3103,0.8552702537278373,3108,169891
cmo_Khmr,11062,True,0.9620382165605096,148,0.9699306090979183,115,0.9946893255443441,4,1889
