lang,N,category,support_derive,support_judge,f1_baseline,f1_unmod_gate,f1_floor21,f1_floor21_gate,f1_gt_min,f1_gt_margin_adaptive,f1_freq_prior,f1_learned_bias,f1_margin_q5,f1_margin_q5_head
pua_Latn,6760,mid,385,600,0.5793829947328819,0.5938511326860841,0.5837755875663382,0.5920519059205189,0.5802562170308968,0.5919354838709677,0.5911559348332042,0.5861538461538461,0.5793829947328819,0.5793829947328819
pui_Latn,6760,mid,423,566,0.9929577464788732,0.9940828402366864,0.9952941176470588,0.9832134292565947,0.9941245593419507,0.9928909952606635,0.9952941176470588,0.9976415094339623,0.9929577464788732,0.9929577464788732
pwg_Latn,24474,head,720,995,0.9930747922437674,0.9930747922437674,0.9930651872399445,0.9930651872399445,0.9923664122137404,0.9923664122137404,0.9944598337950138,0.9930747922437674,0.9930747922437674,0.9930747922437674
pwn_Latn,561,flat_magnet,10,15,0.05373134328358209,0.09183673469387756,0.14400000000000002,0.3478260869565218,0.052478134110787174,0.09999999999999999,0.06666666666666667,0.054878048780487805,0.4444444444444444,0.19512195121951217
pww_Thai,37451,head,2559,3721,0.9976599063962558,0.9976599063962558,0.9978544958065144,0.9978544958065144,0.9978544958065144,0.9978544958065144,0.9974653928641061,0.9976599063962558,0.9976599063962558,0.9976599063962558
pxm_Latn,30440,head,1563,2284,0.9945704247844139,0.9945704247844139,0.9948881789137379,0.9948881789137379,0.9948881789137379,0.9948881789137379,0.9948881789137379,0.9948881789137379,0.9945704247844139,0.9945704247844139
qub_Latn,86392,head,4786,6996,0.9691799082862324,0.9691799082862324,0.9702380952380952,0.9702380952380952,0.9694453316299372,0.9694453316299372,0.9701095628124669,0.9704785249920069,0.9692898272552783,0.9692898272552783
quc_Latn,100000,head,13585,20204,0.9832680408596639,0.9834161309175921,0.983219390926041,0.982661069538237,0.9826179236652395,0.9824407695396634,0.9835357822332796,0.9832979268918028,0.9833052646994215,0.9832692659710782
quf_Latn,17558,mid,929,1410,0.9957081545064378,0.9978448275862069,0.9951690821256037,0.9983844911147012,0.995703544575725,0.9983844911147012,0.9967776584317938,0.9962426194310252,0.9957081545064378,0.9957081545064378
qug_Latn,100000,head,9769,14565,0.9639621087314663,0.9658596509187696,0.9633669479316732,0.9651466298172885,0.9629515123409079,0.9653407054727896,0.9654818163139511,0.9645790554414784,0.9639621087314663,0.9639621087314663
quh_Latn,50801,twin,2905,4394,0.8739587106120972,0.8739587106120972,0.8745247148288974,0.8745247148288974,0.8750000000000001,0.8750000000000001,0.8737337192474675,0.8744573082489145,0.8738004707586458,0.8738004707586458
qul_Latn,28854,twin,1352,2122,0.7819785759294267,0.7819785759294267,0.7815947053261897,0.7815947053261897,0.7826086956521738,0.7826086956521738,0.787878787878788,0.7881899871630296,0.7819785759294267,0.7819785759294267
qup_Latn,23884,head,434,616,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9965556831228473,0.9988492520138089,0.9988492520138089,0.9965556831228473,0.9965556831228473
qus_Latn,5732,flat_magnet,321,480,0.22330434782608696,0.5502645502645503,0.2793539938891314,0.67907995618839,0.2913063268092854,0.6392600205549845,0.24345847554038677,0.2693602693602694,0.2205427688079698,0.22330434782608696
quw_Latn,28537,head,1910,2839,0.9501084598698482,0.9501084598698482,0.943620178041543,0.943620178041543,0.9456609894566098,0.9456609894566098,0.9508819538670285,0.9511400651465797,0.9501084598698482,0.9501084598698482
quy_Latn,100000,twin,28248,42363,0.9717203315175378,0.9723772772143947,0.9715938695941212,0.9721544423711784,0.9714357619227382,0.9722182340272794,0.9728215991096112,0.973513852775038,0.9717213483146067,0.9717408499316891
quz_Latn,100000,head,22665,33552,0.9513063335348244,0.9542798519113252,0.9509825865079009,0.9538399785924537,0.9502240143369176,0.9538187088861634,0.95620616720472,0.959606042456911,0.9513063335348244,0.9513063335348244
qva_Latn,10970,mid,689,1021,0.9835125448028674,0.9842180774748923,0.9842180774748923,0.9849246231155778,0.9821045096635648,0.9828080229226361,0.9863407620416966,0.9849246231155778,0.9835125448028674,0.9835125448028674
qvc_Latn,17482,mid,859,1269,0.9918981481481481,0.9965075669383003,0.9918981481481481,0.9965075669383003,0.9918981481481481,0.9965075669383003,0.9947765525246663,0.994199535962877,0.9918981481481481,0.9918981481481481
qve_Latn,17832,mid,618,984,0.5577100646352724,0.6090909090909091,0.5581395348837209,0.6080325368581596,0.5461993627674101,0.6067985794013191,0.6356425171866736,0.7138607971445567,0.5577100646352724,0.5577100646352724
qvh_Latn,22988,head,412,682,0.9667458432304038,0.9667458432304038,0.9725864123957092,0.9725864123957092,0.9714285714285714,0.9714285714285714,0.970202622169249,0.9690476190476189,0.9667458432304038,0.9667458432304038
qvi_Latn,100000,head,13599,20592,0.9783970059658355,0.9779634696443096,0.9780659503519821,0.9773702115071734,0.9781005669396375,0.9780012570710246,0.9785169271797911,0.9784834545184745,0.9783970059658355,0.9783970059658355
qvm_Latn,16650,mid,560,776,0.9709251101321587,0.9709251101321587,0.9752212389380531,0.9752212389380531,0.9743589743589745,0.9752212389380531,0.9760850310008857,0.9726390114739629,0.9709251101321587,0.9709251101321587
qvn_Latn,17810,mid,589,970,0.9948805460750852,0.9948805460750852,0.9931623931623932,0.9923011120615911,0.9931623931623932,0.9923011120615911,0.9948805460750852,0.9940323955669224,0.9948805460750852,0.9948805460750852
qvo_Latn,13361,mid,860,1282,0.9924898902368574,0.9929906542056074,0.9930555555555555,0.9929906542056074,0.9930555555555555,0.9929906542056074,0.9947886508396061,0.9930635838150289,0.9924898902368574,0.9924898902368574
qvs_Latn,17666,mid,588,917,0.9974511469838572,0.9965928449744463,0.9974511469838572,0.9965928449744463,0.9966044142614601,0.9974468085106383,0.9974511469838572,0.9982993197278912,0.9974511469838572,0.9974511469838572
qvw_Latn,23613,head,429,614,0.9976744186046511,0.9976744186046511,0.9976744186046511,0.9976744186046511,0.9976744186046511,0.9976744186046511,0.9988358556461001,0.9988358556461001,0.9976744186046511,0.9976744186046511
qvz_Latn,17523,mid,597,888,0.9924812030075189,0.9958018471872376,0.9916387959866221,0.9958018471872376,0.9916387959866221,0.9949664429530202,0.9933110367892977,0.9933110367892977,0.9924812030075189,0.9924812030075189
qwh_Latn,17649,mid,632,873,0.9905956112852665,0.9968454258675079,0.9921507064364207,0.9968454258675079,0.992930086410055,0.9976322020520915,0.9921507064364207,0.9944925255704169,0.9905956112852665,0.9905956112852665
qxh_Latn,17446,mid,992,1568,0.9869346733668343,0.9874308697838109,0.9869346733668343,0.987927565392354,0.9864389753892516,0.9864389753892516,0.98842476094615,0.9874308697838109,0.9869346733668343,0.9869346733668343
qxl_Latn,10958,mid,672,1034,0.9955555555555555,0.9894894894894894,0.9970326409495549,0.9902475618904726,0.9970326409495549,0.9902475618904726,0.9955555555555555,0.9955555555555555,0.9948186528497409,0.9955555555555555
qxn_Latn,17805,twin,673,1047,0.9859363434492969,0.9859363434492969,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9866666666666666,0.9866666666666666,0.9859363434492969,0.9859363434492969
qxo_Latn,23074,twin,415,634,0.9808153477218226,0.9808153477218226,0.9808153477218226,0.9808153477218226,0.9831730769230769,0.9831730769230769,0.9796407185628742,0.9808153477218226,0.9808153477218226,0.9808153477218226
qxr_Latn,12493,mid,822,1141,0.9287782281412854,0.9616555082166768,0.9297736506094022,0.9586877278250303,0.9191977077363898,0.9592705167173252,0.9489311163895487,0.9390386869871042,0.9287782281412854,0.9287782281412854
rad_Latn,30721,head,2049,3092,0.9987813794784305,0.9987813794784305,0.9985380116959064,0.9985380116959064,0.9987813794784305,0.9987813794784305,0.9985380116959064,0.9987813794784305,0.9987813794784305,0.9987813794784305
rai_Latn,24409,head,468,674,0.9968051118210862,0.9968051118210862,0.9968051118210862,0.9968051118210862,0.9968051118210862,0.9968051118210862,0.9978678038379531,0.9978678038379531,0.9968051118210862,0.9968051118210862
ram_Latn,8103,mid,496,724,0.9989929506545822,1.0,0.9989929506545822,0.9928934010152284,1.0,1.0,0.9989929506545822,0.9989929506545822,0.9989929506545822,0.9989929506545822
rap_Latn,10989,mid,663,1055,0.9910313901345292,0.995475113122172,0.9932584269662922,0.9908952959028832,0.9947486871717929,0.993939393939394,0.9910313901345292,0.9902912621359222,0.9910313901345292,0.9910313901345292
rar_Latn,100000,head,54183,81259,0.9953409101434778,0.9954631309951483,0.9953228181641367,0.9953614117603489,0.9951733785423789,0.9952862950649639,0.9954435162718331,0.9954060462359218,0.995387607668797,0.9954434318737497
rav_Deva,6754,mid,428,560,0.9941792782305006,0.991812865497076,0.9953379953379954,0.9882629107981221,0.9953379953379954,0.9882629107981221,0.9953379953379954,0.9953379953379954,0.9941792782305006,0.9941792782305006
raw_Latn,6734,mid,409,571,0.9975609756097561,0.9975609756097561,0.9975609756097561,0.9801488833746899,0.9975609756097561,0.9975609756097561,0.9987789987789988,0.9987789987789988,0.9951338199513382,0.9975609756097561
rcf_Latn,10707,mid,652,988,0.8813559322033897,0.940387481371088,0.9027777777777778,0.9596344249809596,0.9167842031029619,0.9531722054380665,0.889801505817933,0.8541392904073587,0.8795669824086604,0.8813559322033897
rej_Latn,9098,mid,571,824,0.964987190435525,0.9832893579595426,0.9658703071672355,0.9832599118942731,0.9675213675213675,0.982394366197183,0.9783549783549784,0.9783549783549784,0.964987190435525,0.964987190435525
rel_Latn,6750,mid,380,595,0.9768637532133677,0.9921052631578947,0.9806451612903226,0.9813829787234043,0.979381443298969,0.9907773386034255,0.9857328145265889,0.9819121447028424,0.9768637532133677,0.9768637532133677
rgu_Latn,12785,mid,262,373,0.9866666666666667,0.9866156787762905,0.9885496183206107,0.9904030710172744,0.9885496183206107,0.9904030710172744,0.9885496183206107,0.9885496183206107,0.9866666666666667,0.9866666666666667
rhg_Latn,3252,mid,146,223,0.7024390243902439,0.939189189189189,0.7912087912087913,0.9379310344827586,0.713216957605985,0.9292929292929293,0.8520710059171598,0.7977839335180055,0.6923076923076923,0.7024390243902439
ria_Latn,11043,mid,707,1033,0.995768688293371,0.9978768577494692,0.9971751412429379,0.9964513839602556,0.9971751412429379,0.9978738483345145,0.9964714184897671,0.9964714184897671,0.995768688293371,0.995768688293371
rim_Latn,17820,mid,601,917,0.9909315746084089,0.9975062344139651,0.9900990099009901,0.9966722129783694,0.9900990099009901,0.9966722129783694,0.9925681255161024,0.9942100909842845,0.9909315746084089,0.9909315746084089
rjs_Deva,6760,mid,367,619,0.9825970548862115,0.984869325997249,0.9825970548862115,0.9778393351800554,0.9825970548862115,0.9764868603042877,0.9865591397849462,0.9878869448183042,0.9825970548862115,0.9825970548862115
rkb_Latn,17397,mid,603,868,0.9975186104218362,0.9983388704318937,0.9983443708609271,0.9983388704318937,0.9991714995857498,0.9983388704318937,0.9983443708609271,0.9983443708609271,0.996694214876033,0.9975186104218362
rmc_Latn,39151,head,2156,3241,0.9649910233393179,0.9649910233393179,0.9645580978017049,0.9645580978017049,0.966726618705036,0.966726618705036,0.9682360892092813,0.9768287142208087,0.9647745120035898,0.9643417806683112
rme_Latn,366,flat_magnet,8,9,0.06083650190114069,0.5517241379310345,0.14545454545454545,1.0,0.015873015873015872,0.761904761904762,0.23529411764705882,0.17777777777777776,0.6956521739130436,0.6956521739130436
rml_Latn,1790,mid,32,81,0.39263803680981596,0.8767123287671234,0.6213592233009708,0.9846153846153847,0.5161290322580645,0.9142857142857143,0.6095238095238095,0.547008547008547,0.38095238095238093,0.39263803680981596
rmn_Cyrl,64930,head,4426,6642,0.8539128739888899,0.8539128739888899,0.8807247106190237,0.8807247106190237,0.9079015678538054,0.9079015678538054,0.8548843563969942,0.9211303247574861,0.8526664071623201,0.8526664071623201
rmn_Grek,79160,head,5457,8080,0.7599241200028103,0.7599241200028103,0.7619987314116569,0.7619987314116569,0.782217056516054,0.782217056516054,0.7557977088572227,0.8271470725267899,0.749048113534095,0.749048113534095
rmn_Latn,100000,head,9691,14649,0.9601649733427221,0.945754833605301,0.9582225788655399,0.9447489260850245,0.9602538914916124,0.9463525685439969,0.9567480977172607,0.9707138499084809,0.9597305313961088,0.9594934164237612
rmo_Latn,16689,mid,1050,1667,0.9810964083175804,0.9875478927203065,0.981060606060606,0.9885167464114832,0.9824893516327495,0.9880439980870397,0.9829383886255924,0.9871611982881597,0.9806329711856401,0.9810964083175804
rmq_Latn,3913,mid,204,266,0.6903553299492386,0.9556650246305418,0.7445255474452555,0.967741935483871,0.7022375215146299,0.9651741293532337,0.825910931174089,0.8160000000000001,0.6903553299492386,0.6903553299492386
rmy_Cyrl,30085,head,1995,3026,0.8741750989881215,0.8741750989881215,0.8777900552486189,0.8777900552486189,0.8851139919535091,0.8851139919535091,0.8908316520959426,0.9524723955832933,0.8718736287845547,0.8705366922234391
rmy_Latn,70602,head,4539,6701,0.8936122102882984,0.8936122102882984,0.8902877697841727,0.8902877697841727,0.8929498025944727,0.8929498025944727,0.8920505871725384,0.9020054694621696,0.8929055580659737,0.8925022583559168
rnd_Latn,24508,head,1604,2478,0.9900435594275047,0.9900435594275047,0.990357698289269,0.990357698289269,0.9903516962340492,0.9903516962340492,0.9909685456244162,0.9918952618453866,0.9900435594275047,0.9900435594275047
rng_Latn,65043,head,4496,6621,0.9442475024170158,0.9442475024170158,0.9371002132196162,0.9371002132196162,0.9488765874308042,0.9488765874308042,0.9408866995073891,0.9405463310123192,0.9426519455461464,0.9383400896095584
rnl_Latn,21989,head,1500,2152,0.9953426480372588,0.9953426480372588,0.9953426480372588,0.9953426480372588,0.9956709956709957,0.9956709956709957,0.9953426480372588,0.9956738768718802,0.9953426480372588,0.9953426480372588
roh_Latn,30545,head,2020,3144,0.8808152414709791,0.8808152414709791,0.8796460176991151,0.8796460176991151,0.8826666666666667,0.8826666666666667,0.9011786038077969,0.9367924528301886,0.8802302413106043,0.8794514487945145
ron_Cyrl,30637,head,2013,2814,0.9465253239104828,0.9465253239104828,0.9460795855898281,0.9460795855898281,0.9476168003775367,0.9476168003775367,0.9528324247452002,0.9762020398251579,0.9460795855898281,0.9460795855898281
ron_Latn,100000,head,98686,149054,0.9893960303608395,0.9895564266974605,0.9894229794138525,0.9893568542466255,0.9893610004819766,0.9894359421053165,0.9894872366740334,0.9899291082240544,0.98941707675917,0.9894123794497686
roo_Latn,24068,head,550,781,0.9972801450589301,0.9972801450589301,0.9972801450589301,0.9972801450589301,0.9972801450589301,0.9972801450589301,0.9990917347865577,0.9990917347865577,0.9972801450589301,0.9972801450589301
rop_Latn,54485,head,3298,4974,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9860707178937701,0.9869731800766284,0.9859154929577465,0.9859154929577465
row_Latn,14225,mid,265,409,0.9814126394052045,0.9906191369606003,0.9814126394052045,0.9906191369606003,0.9832402234636872,0.9924812030075187,0.9850746268656716,0.9832402234636872,0.9814126394052045,0.9814126394052045
rro_Latn,24580,head,456,668,0.9956236323851203,0.9956236323851203,0.9956236323851203,0.9956236323851203,0.9956236323851203,0.9956236323851203,0.9967141292442497,0.9956236323851203,0.9956236323851203,0.9956236323851203
rtm_Latn,8987,mid,538,831,0.9917050691244239,0.9916279069767442,0.9962962962962962,0.9878163074039362,0.9981447124304267,0.9934762348555453,0.9962962962962962,0.992619926199262,0.9917050691244239,0.9917050691244239
rub_Latn,11018,mid,733,1001,0.98453261600538,0.9945130315500685,0.9871881321645314,0.9952021932830706,0.9871881321645314,0.9945130315500685,0.9918699186991871,0.9891891891891892,0.98453261600538,0.98453261600538
rue_Cyrl,8501,mid,527,767,0.07469668177167081,0.1593284764016471,0.08122069458793611,0.17659499471272472,0.06742016033644369,0.14810444018291782,0.10642086519325443,0.32345931222335716,0.07445723444557775,0.07469668177167081
ruf_Latn,17822,mid,600,915,0.9850993377483444,0.9933222036727879,0.9850993377483444,0.9941520467836258,0.9867330016583749,0.9941520467836258,0.9867330016583749,0.9883720930232558,0.9850993377483444,0.9850993377483444
rug_Latn,30060,head,1644,2361,0.9933373712901272,0.9933373712901272,0.9933373712901272,0.9933373712901272,0.9936382914268403,0.9936382914268403,0.9933373712901272,0.9945421467556095,0.9933373712901272,0.9930366333636088
run_Latn,100000,twin,81533,121606,0.8744580026063263,0.8739225349196301,0.8740152823448699,0.8734453195625328,0.8743822222222222,0.8738208803304495,0.8742053485811698,0.887367524365495,0.8744484129099513,0.8744328748948671
rup_Latn,5032,mid,267,418,0.7355371900826446,0.9646182495344506,0.7934621099554235,0.9700374531835205,0.7563739376770537,0.9608938547486034,0.8090909090909091,0.7994011976047904,0.7335164835164836,0.7355371900826446
rus_Cyrl,100000,head,550199,827081,0.9634073997471055,0.9681638198176619,0.9639530196991435,0.9683828515575676,0.9615716090116786,0.9675977277130831,0.966675037575385,0.9846066581674993,0.9634526384662461,0.9634692035797549
rwo_Latn,51384,head,953,1407,0.9984284965950759,0.9984284965950759,0.9984284965950759,0.9984284965950759,0.9984284965950759,0.9984284965950759,0.9973835688121403,0.9989517819706499,0.9984284965950759,0.9979057591623036
sab_Latn,16901,mid,561,827,1.0,0.9991079393398752,1.0,0.9964221824686941,1.0,0.9964221824686941,1.0,1.0,1.0,1.0
sag_Latn,100000,head,60270,91126,0.994990623046468,0.995251345452122,0.9951668277724075,0.9953524786780384,0.9949489897979596,0.9952601107917864,0.9950160021336178,0.9950743842980373,0.9950073764138126,0.9950074596387701
sah_Cyrl,100000,head,7302,11083,0.9825712528193563,0.9793807417488942,0.9823026990092245,0.9785092491838956,0.9825641025641026,0.9789724396053079,0.9805686234403764,0.9870914583905519,0.9825712528193563,0.9825712528193563
saj_Latn,6675,mid,394,574,0.9987325728770595,1.0,1.0,0.9974554707379135,1.0,0.9987293519695045,0.9987325728770595,0.9987325728770595,0.9987325728770595,0.9987325728770595
san_Deva,100000,head,9378,14271,0.947406563826483,0.938953190617638,0.9468019043676258,0.9385371850030733,0.9474284529240979,0.9386855326566185,0.9423007758310641,0.9678208605925217,0.947406563826483,0.947406563826483
san_Latn,36337,head,2358,3643,0.9949130987706656,0.9949130987706656,0.9949174078780177,0.9949174078780177,0.995124019503922,0.995124019503922,0.9942832945161975,0.995124019503922,0.9947022674295402,0.994704511755984
sas_Latn,13444,mid,845,1304,0.9923664122137404,0.9958456973293768,0.9947027663331371,0.9910554561717353,0.9947027663331371,0.9952437574316291,0.995875073659399,0.995875073659399,0.9923664122137404,0.9923664122137404
sat_Latn,10932,mid,708,1008,0.996481351161154,0.9964664310954064,0.9950738916256158,0.9921930447125622,0.995774647887324,0.9957567185289958,0.9971830985915493,0.996481351161154,0.996481351161154,0.996481351161154
sat_Olck,16858,mid,1059,1702,1.0,1.0,1.0,0.9995276334435522,1.0,1.0,1.0,1.0,1.0,1.0
say_Latn,693,flat_magnet,12,14,0.2926829268292683,0.41379310344827586,0.9600000000000001,0.9600000000000001,0.631578947368421,0.7058823529411764,0.3636363636363636,0.29629629629629634,0.888888888888889,0.7272727272727273
sba_Latn,37535,head,2392,3652,0.9985358711566619,0.9985358711566619,0.9983270598076118,0.9983270598076118,0.9985358711566619,0.9985358711566619,0.9985358711566619,0.998744769874477,0.9985358711566619,0.9985358711566619
sbd_Latn,13463,mid,846,1312,0.9994093325457768,0.9994093325457768,0.9994093325457768,0.9988179669030733,0.9994093325457768,0.9994093325457768,0.9994093325457768,0.9994093325457768,0.9994093325457768,0.9994093325457768
sbe_Latn,14275,mid,458,698,0.99457111834962,1.0,0.99457111834962,0.9967213114754099,0.99457111834962,0.9978165938864629,0.99457111834962,0.9978213507625272,0.99457111834962,0.99457111834962
sbl_Latn,17703,mid,1058,1574,0.995764705882353,0.9985842378480415,0.9967027790861989,0.9985842378480415,0.9967027790861989,0.9985842378480415,0.9962335216572504,0.9952963311382877,0.995764705882353,0.995764705882353
sbs_Latn,271,flat_magnet,4,8,0.0027522935779816515,0.002873563218390804,0.0019029495718363464,0.0027548209366391185,0.0006688963210702341,0.0006354249404289118,0.003701418877236274,0.0026052974381241857,0.004385964912280702,0.00408997955010225
sby_Latn,172,flat_magnet,4,4,0.15384615384615383,0.15384615384615383,0.0,0.0,0.10666666666666667,0.10666666666666667,0.0,0.18181818181818182,0.11111111111111112,0.15384615384615383
sck_Deva,6800,mid,411,582,0.9590643274853802,0.9927184466019418,0.9624413145539906,0.9902676399026764,0.9557109557109557,0.9890643985419197,0.9750297265160524,0.98676293622142,0.9579439252336449,0.9590643274853802
scn_Latn,62189,head,3428,5255,0.8679245283018867,0.8679245283018867,0.8635808334464503,0.8635808334464503,0.8674237241756739,0.8674237241756739,0.8636856368563686,0.9028328611898017,0.8670488670488671,0.8663757840196344
sco_Latn,87458,flat_magnet,6090,9057,0.2969276511397423,0.2969276511397423,0.2869523581517836,0.2869523581517836,0.29298833427083076,0.29298833427083076,0.29381910902983793,0.7230331998449814,0.2966005245187787,0.2963072816253893
sda_Latn,18554,head,636,1025,0.978328173374613,0.978328173374613,0.9782608695652174,0.9782608695652174,0.9797822706065318,0.9797822706065318,0.9828926905132193,0.9821289821289821,0.978328173374613,0.978328173374613
sdc_Latn,692,flat_magnet,8,23,0.12403100775193798,0.4210526315789474,0.21917808219178084,0.7000000000000001,0.06639004149377593,0.4210526315789474,0.3018867924528302,0.16842105263157897,0.631578947368421,0.631578947368421
sdh_Arab,100000,twin,8666,12793,0.942658307931213,0.941683424303361,0.9420964866885171,0.9411764705882353,0.941908713692946,0.9406014605255592,0.9421829247287135,0.9442302158273381,0.9426040947780078,0.9424956871765382
sdo_Latn,643,flat_magnet,9,17,0.6206896551724138,0.8571428571428571,0.9,0.9411764705882353,0.5806451612903226,0.9411764705882353,0.782608695652174,0.6428571428571429,1.0,0.9
sdq_Latn,12828,mid,841,1206,0.9905771495877503,0.9934406678592725,0.9894117647058824,0.9934249850567842,0.9905771495877503,0.9940334128878282,0.9929161747343566,0.993502658003544,0.9899941141848145,0.9905771495877503
seh_Latn,100000,head,18179,27354,0.9808857293020941,0.9831124824375327,0.9804073285986681,0.9824059032462347,0.980419270977377,0.9827595703662902,0.9820521316545173,0.9827428603085787,0.9808867867120294,0.9808867867120294
sel_Cyrl,111,flat_magnet,1,4,0.25,0.25,1.0,1.0,0.0392156862745098,0.0392156862745098,0.2857142857142857,0.25,0.2222222222222222,0.25
ses_Latn,22094,head,1010,1442,0.9965397923875433,0.9965397923875433,0.9970355731225296,0.9970355731225296,0.9970355731225296,0.9970355731225296,0.9970326409495549,0.998019801980198,0.9965397923875433,0.9960474308300395
sey_Latn,17722,mid,1152,1750,0.9995661605206074,0.9995661605206074,1.0,1.0,1.0,1.0,0.9995661605206074,0.9995661605206074,0.9995661605206074,0.9995661605206074
sfw_Latn,8107,mid,499,694,0.5604952166572875,0.7745571658615137,0.6,0.8248299319727892,0.6323809523809524,0.8127623845507976,0.5918003565062389,0.5989176187612748,0.5558035714285714,0.5604952166572875
sgb_Latn,17786,mid,613,873,0.9927007299270072,0.9951219512195122,0.9918962722852512,0.995114006514658,0.9935064935064936,0.995925020374898,0.9935064935064936,0.9927007299270072,0.9927007299270072,0.9927007299270072
sgc_Latn,11896,mid,214,293,0.9612756264236902,0.9791183294663575,0.9612756264236902,0.9789227166276346,0.9634703196347033,0.9791183294663575,0.965675057208238,0.9678899082568808,0.9590909090909092,0.9612756264236902
sgh_Cyrl,614,flat_magnet,15,11,0.6818181818181819,0.8275862068965518,0.9090909090909091,0.9285714285714286,0.47619047619047616,0.9655172413793104,0.7894736842105263,0.7692307692307693,0.8571428571428571,0.8571428571428571
sgs_Latn,8518,mid,536,762,0.3747368421052632,0.8341384863123993,0.39279146745126886,0.8564315352697096,0.36289500509684,0.8301282051282052,0.4603448275862069,0.6129032258064517,0.3713490959666203,0.3747368421052632
sgw_Ethi,13446,mid,429,596,0.9873417721518987,0.9953161592505855,0.9873417721518987,0.9964912280701755,0.9850746268656716,0.9953161592505855,0.9942062572421785,0.9907621247113163,0.9873417721518987,0.9873417721518987
sgz_Latn,28351,head,387,582,0.9910371318822023,0.9910371318822023,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.9910371318822023,0.9961389961389961,0.9910371318822023,0.9910371318822023
shi_Latn,8865,mid,544,799,0.9239653512993262,0.9229268292682926,0.9233753637245393,0.9223205506391348,0.925459825750242,0.9201970443349754,0.9194956353055287,0.9229287090558767,0.923076923076923,0.9239653512993262
shk_Latn,6733,mid,412,567,0.9975786924939467,1.0,1.0,0.9963459196102314,1.0,1.0,0.9975786924939467,0.9975786924939467,0.9975786924939467,0.9975786924939467
shn_Mymr,32679,head,2255,3281,0.9993346640053226,0.9993346640053226,0.9988915983152294,0.9988915983152294,0.9986702127659575,0.9986702127659575,0.9993346640053226,0.9993346640053226,0.9991130820399113,0.9991130820399113
shp_Latn,71688,head,2263,3358,0.992935982339956,0.992935982339956,0.9922788440326494,0.9922788440326494,0.9924977934686673,0.9924977934686673,0.992063492063492,0.9944726951138625,0.992935982339956,0.9931582432134186
shr_Latn,12550,twin,814,1184,0.9328621908127208,0.9547123623011016,0.925233644859813,0.9505796217205613,0.933649289099526,0.9545454545454546,0.9377593360995851,0.9158016147635525,0.9301233118027011,0.9328621908127208
shu_Arab,4298,mid,219,335,0.44602851323828924,0.9545454545454545,0.503448275862069,0.9610983981693363,0.48026315789473684,0.958904109589041,0.47608695652173916,0.349003984063745,0.44602851323828924,0.44602851323828924
sid_Latn,100000,head,7596,11481,0.9947389188478231,0.9929831464358319,0.9939592908732764,0.9917496071241488,0.995328025268145,0.9929840666185824,0.9943495400788437,0.9948070728981793,0.994608100999474,0.994608100999474
sig_Latn,17703,mid,714,1063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sil_Latn,13450,mid,869,1265,1.0,0.9994242947610823,0.9994249568717654,0.998847926267281,1.0,0.998847926267281,1.0,1.0,1.0,1.0
sim_Latn,24094,head,883,1284,0.9960518894529047,0.9960518894529047,0.9966139954853273,0.9966139954853273,0.9971767363071711,0.9971767363071711,0.9966139954853273,0.9971767363071711,0.9960518894529047,0.9960518894529047
sin_Sinh,100000,head,33175,50085,0.9999849281827909,0.9999849281827909,1.0,0.9998493068113321,1.0,1.0,1.0,1.0,0.9999849281827909,0.9999849281827909
sja_Latn,22053,head,1261,1786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sjo_Mong,688,isolated_tail,12,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sju_Latn,102,flat_magnet,3,2,0.16,0.16,0.8,0.8,0.1621621621621622,0.1621621621621622,0.4444444444444444,0.18181818181818182,0.1212121212121212,0.16
skg_Latn,44788,head,3002,4563,0.9845898922949461,0.9845898922949461,0.9827757535607817,0.9827757535607817,0.9842218900514865,0.9842218900514865,0.9821310390469887,0.9839483700148932,0.9841006955945677,0.9836119847707333
skr_Arab,2026,mid,67,90,0.4545454545454545,0.5871559633027522,0.5241935483870969,0.6881720430107526,0.24029574861367836,0.3987730061349693,0.5818181818181819,0.5,0.45296167247386754,0.4545454545454545
sld_Latn,13475,mid,877,1282,0.9994301994301994,0.9988584474885844,1.0,0.9994295493439818,1.0,0.9982866933181039,0.9994301994301994,0.9994301994301994,0.9994301994301994,0.9994301994301994
slk_Latn,100000,head,208693,312407,0.9690928827084433,0.9693117363551568,0.9696287744357416,0.9694109744730457,0.9692504381794225,0.969312932111468,0.969360120537535,0.9730689753628309,0.9691164714596886,0.9691096660636581
sll_Latn,24338,head,497,615,0.9969909729187563,0.9969909729187563,0.9969909729187563,0.9969909729187563,0.9969909729187563,0.9969909729187563,0.9979919678714859,0.9969909729187563,0.9969909729187563,0.9969909729187563
